"x","y","ymin","ymax","se","flipped_aes","PANEL","group","colour","fill","linewidth","linetype","weight","alpha"
0.904683544303798,688.99437985395,-39.8404124441138,1417.82917215201,334.918169646341,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
0.912658227848101,683.613407573522,-41.6480284042407,1408.87484355128,333.276121309823,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
0.920632911392405,677.440815810051,-41.8873840201976,1396.7690156403,330.549648024513,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
0.928607594936709,670.785808721462,-40.8145380667213,1382.38615550965,326.998502520079,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
0.936582278481013,663.957590465677,-38.6488775304388,1366.56405846179,322.865585904555,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
0.944556962025317,657.265365200616,-35.560007100455,1350.09073750169,318.370923051001,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
0.95253164556962,651.018337084204,-31.6564948963616,1333.69316906477,313.706490972579,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
0.960506329113924,645.525710274361,-26.977623935499,1318.02904448422,309.032428411453,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
0.968481012658228,641.09668892901,-21.4896977366958,1303.68307559472,304.475338169515,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
0.976455696202532,638.040477206074,-15.0886555956134,1291.16961000776,300.129488894083,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
0.984430379746836,636.666279263474,-7.61072776505137,1280.943286292,296.061711404923,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
0.992405063291139,637.283299259134,1.14739039136646,1273.4192081269,292.320669232231,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.00037974683544,640.200741350974,11.3977885105122,1269.00369419143,288.950988974489,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.00835443037975,645.727809696917,23.3194970297984,1268.13612236403,286.012488775218,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.01632911392405,654.173708454885,37.0057253496628,1271.34169156011,283.60442373255,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.02430379746835,665.439219334351,51.9889395256129,1278.88949914309,281.896044280163,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.03227848101266,677.607154956095,65.7940296528145,1289.42028025938,281.143730043534,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.04025316455696,690.378536465235,77.5029937416521,1303.25407918882,281.631937935869,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.04822784810127,703.740128814357,86.453860587302,1321.02639704141,283.658778761864,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.05620253164557,717.678696956048,91.9783937712373,1343.37900014086,287.525242351653,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.06417721518987,732.181005842896,93.4343086272388,1370.92770305855,293.520393043511,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.07215189873418,747.233820427485,90.2386740306612,1404.22896682431,301.906020710063,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.08012658227848,762.823905662403,81.8966131680439,1443.75119815676,312.903452022889,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.08810126582279,778.938026500238,68.0198058820246,1489.85624711845,326.685048153289,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.09607594936709,795.562947893575,48.3316683137778,1542.79422747337,343.371824594526,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.10405063291139,812.685434795002,22.6595208334295,1602.71134875657,363.037050197487,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.1120253164557,830.292252157104,-9.08294252358257,1669.66744683779,385.714302911639,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.12,848.370164932469,-46.9181167570338,1743.65844662197,411.407791968636,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
