date,median,var,0.95_low,0.95_high,0.5_low,0.5_high
2021-05-02,1.2324157,B1,1.2245927,1.2405609,1.2296355,1.2355477
2021-05-03,1.231162,B1,1.2231451,1.2396063,1.2283087,1.2343371
2021-05-04,1.2298996,B1,1.2217441,1.2385641,1.22696,1.2331457
2021-05-05,1.2286155,B1,1.2201223,1.237685,1.2256567,1.2319652
2021-05-06,1.2272826,B1,1.2184923,1.2368896,1.2242415,1.230672
2021-05-07,1.2259734,B1,1.2169511,1.2358054,1.2228962,1.22948
2021-05-08,1.2246268,B1,1.2154135,1.2349163,1.2214481,1.2282455
2021-05-09,1.2234323,B1,1.213682,1.234127,1.2200608,1.2270622
2021-05-10,1.2221704,B1,1.2120299,1.2331991,1.2187707,1.2258995
2021-05-11,1.2210102,B1,1.2103912,1.2320856,1.2173599,1.224687
2021-05-12,1.2196369,B1,1.2087039,1.2309921,1.2159413,1.2236203
2021-05-13,1.2183948,B1,1.2071133,1.2300695,1.214595,1.2224237
2021-05-14,1.2171054,B1,1.2055942,1.2291399,1.2132293,1.2212456
2021-05-15,1.2158935,B1,1.2038835,1.2282271,1.2118388,1.2200568
2021-05-16,1.21227,B1,1.2000581,1.2248031,1.2081205,1.2164011
2021-05-17,1.2038832,B1,1.1920314,1.2160299,1.1999121,1.2079904
2021-05-18,1.1955609,B1,1.1840878,1.2073001,1.1917279,1.1995136
2021-05-19,1.1872835,B1,1.17611,1.1986327,1.1835945,1.1910907
2021-05-20,1.1790533,B1,1.1682745,1.1900278,1.1754968,1.1827929
2021-05-21,1.1709113,B1,1.1604913,1.1814846,1.1675042,1.1745445
2021-05-22,1.1628032,B1,1.152656,1.1730027,1.1595128,1.166331
2021-05-23,1.1548047,B1,1.1449037,1.1646581,1.1515727,1.1582028
2021-05-24,1.1468037,B1,1.1372172,1.1563926,1.1437185,1.150117
2021-05-25,1.1388675,B1,1.1295009,1.1482341,1.1358726,1.1420985
2021-05-26,1.1309866,B1,1.1219809,1.140135,1.1281723,1.1341197
2021-05-27,1.1231841,B1,1.1145325,1.1320931,1.1204809,1.1262165
2021-05-28,1.1154201,B1,1.107067,1.1239986,1.1128067,1.1184134
2021-05-29,1.107661,B1,1.0996501,1.115952,1.1052518,1.1106337
2021-05-30,1.1000353,B1,1.092281,1.1080683,1.0976641,1.1029035
2021-05-31,1.0924606,B1,1.0850567,1.1001942,1.0901366,1.09523
2021-06-01,1.0849462,B1,1.077849,1.0923661,1.0826583,1.0876014
2021-06-02,1.0774324,B1,1.0705523,1.0845947,1.0752182,1.0800073
2021-06-03,1.069974,B1,1.0633351,1.0769196,1.0678566,1.0724473
2021-06-04,1.0625885,B1,1.0561831,1.0692986,1.0605401,1.0649832
2021-06-05,1.0552458,B1,1.0490204,1.0616964,1.0532871,1.0575755
2021-06-06,1.0479615,B1,1.0418555,1.0541651,1.0460594,1.0502026
2021-06-07,1.0407214,B1,1.0347298,1.0468048,1.0388426,1.0428939
2021-06-08,1.033522,B1,1.0276967,1.0393575,1.031693,1.0356134
2021-06-09,1.0263982,B1,1.0207732,1.0318904,1.0245957,1.02843
2021-06-10,1.0193343,B1,1.0138863,1.0246159,1.0175962,1.0212717
2021-06-11,1.0123222,B1,1.0070043,1.0173374,1.010622,1.0141921
2021-06-12,1.005336,B1,1.0001316,1.0102836,1.0036603,1.0071146
2021-06-13,0.99841356,B1,0.9932696,1.0030694,0.9967567,1.0001407
2021-06-14,0.9915234,B1,0.9866305,0.99609524,0.98987,0.9931904
2021-06-15,0.98469555,B1,0.9799315,0.9891111,0.9830196,0.98633015
2021-06-16,0.9779482,B1,0.9732718,0.98221356,0.9763174,0.97950256
2021-06-17,0.97115237,B1,0.9666648,0.97549075,0.96959096,0.97270584
2021-06-18,0.9644685,B1,0.95988256,0.96874475,0.9628734,0.96596146
2021-06-19,0.9578611,B1,0.95319,0.9620416,0.9562162,0.9593141
2021-06-20,0.9512431,B1,0.9466526,0.95532453,0.9496345,0.95269716
2021-06-21,0.94468266,B1,0.94012785,0.9487489,0.9431282,0.94611466
2021-06-22,0.93814343,B1,0.9336463,0.9422893,0.9365568,0.9396009
2021-06-23,0.93166864,B1,0.9271664,0.93577695,0.9300841,0.93313396
2021-06-24,0.92524046,B1,0.920786,0.9293126,0.92364806,0.926677
2021-06-25,0.91880786,B1,0.91441536,0.9229438,0.9171741,0.9203364
2021-06-26,0.9124602,B1,0.9079819,0.91664296,0.9108099,0.9139658
2021-06-27,0.90616095,B1,0.9016155,0.91045165,0.90449286,0.9076414
2021-06-28,0.89988625,B1,0.8952771,0.9043202,0.8982029,0.90141296
2021-06-29,0.89369386,B1,0.8889646,0.89822924,0.89196575,0.89522034
2021-06-30,0.8875291,B1,0.8827419,0.8921467,0.885776,0.8891213
2021-07-01,0.88138664,B1,0.87655604,0.88609946,0.8795934,0.88302934
2021-07-02,0.8752887,B1,0.87039006,0.8802045,0.8734862,0.87697744
2021-07-03,0.869236,B1,0.8642419,0.87422967,0.8674218,0.87096775
2021-07-04,0.86321557,B1,0.85811543,0.8683575,0.86140984,0.86501837
2021-07-05,0.85725105,B1,0.8520354,0.8624439,0.85543567,0.8590785
2021-07-06,0.85131705,B1,0.84596735,0.8565634,0.8494752,0.85319823
2021-07-07,0.8454293,B1,0.839966,0.85072297,0.84354496,0.84735143
2021-07-08,0.83957314,B1,0.83395994,0.8449708,0.83767074,0.8415592
2021-07-09,0.83379555,B1,0.82800305,0.8392118,0.83180773,0.83577436
2021-07-10,0.8280283,B1,0.8221259,0.8335939,0.8260053,0.8300451
2021-07-11,0.82230234,B1,0.8163146,0.82802534,0.82022643,0.8243643
2021-07-12,0.81664014,B1,0.8104737,0.8224415,0.81453353,0.81870496
2021-07-13,0.8110145,B1,0.8046881,0.81693363,0.8088623,0.81308377
2021-07-14,0.805423,B1,0.7990408,0.81146276,0.80321515,0.8075326
2021-07-15,0.79983896,B1,0.7933082,0.80602854,0.7976192,0.8020094
2021-07-16,0.79427785,B1,0.78776616,0.80063254,0.7920656,0.79654217
2021-07-17,0.7888156,B1,0.7821267,0.7952055,0.7865337,0.791137
2021-07-18,0.78337485,B1,0.77649504,0.7898359,0.7810359,0.78573763
2021-07-19,0.77797055,B1,0.7709134,0.78456,0.7754981,0.78035074
2021-07-20,0.7725835,B1,0.7654954,0.77932316,0.7701217,0.7750209
2021-07-21,0.76722634,B1,0.76009905,0.77412045,0.7647327,0.7697342
2021-07-22,0.76190466,B1,0.7547322,0.76894355,0.7593824,0.76448905
2021-07-23,0.76253945,B1,0.75548786,0.76937175,0.76012933,0.7650277
2021-07-24,0.7631942,B1,0.7561491,0.7698342,0.7608581,0.7655332
2021-07-25,0.76381624,B1,0.7569459,0.7703232,0.76150024,0.7660663
2021-07-26,0.76443994,B1,0.7577268,0.7707161,0.7621944,0.7666344
2021-07-27,0.7650128,B1,0.7585128,0.7712591,0.76285434,0.76720715
2021-07-28,0.76565015,B1,0.7593196,0.77160156,0.76343095,0.7677918
2021-07-29,0.76626277,B1,0.7600606,0.7721588,0.76407063,0.7683378
2021-07-30,0.7669076,B1,0.76072836,0.77263814,0.76473445,0.7689093
2021-07-31,0.7674929,B1,0.7613643,0.77316326,0.7653675,0.76949453
2021-08-01,0.76808584,B1,0.7619716,0.773733,0.765972,0.7701092
2021-08-02,0.7686746,B1,0.76264465,0.7743337,0.76656735,0.77069557
2021-08-03,0.76930165,B1,0.7633554,0.7749304,0.76718825,0.77129436
2021-08-04,0.769879,B1,0.76403195,0.77548164,0.7678223,0.7719031
2021-08-05,0.7705202,B1,0.7647095,0.77607876,0.7684004,0.7725105
2021-08-06,0.7711223,B1,0.76539224,0.77676016,0.76904786,0.77308655
2021-08-07,0.77176905,B1,0.76602256,0.7774391,0.7695867,0.7736535
2021-08-08,0.7723524,B1,0.766544,0.77794695,0.7701902,0.77431566
2021-08-09,0.7729291,B1,0.7670569,0.7785437,0.7707789,0.7749362
2021-08-10,0.77350414,B1,0.7676449,0.77934784,0.77139735,0.77558804
2021-08-11,0.774107,B1,0.7681641,0.77997994,0.77205575,0.7762668
2021-08-12,0.7747428,B1,0.7686196,0.7807438,0.77257645,0.7769456
2021-08-13,0.7753134,B1,0.76910377,0.78151244,0.77312785,0.77757543
2021-08-14,0.77589405,B1,0.7696385,0.7822264,0.7737081,0.7782709
2021-08-15,0.7765069,B1,0.77003396,0.7830017,0.7742545,0.7789803
2021-08-16,0.77709234,B1,0.77043164,0.78383404,0.77476966,0.7796315
2021-08-17,0.7777463,B1,0.7708061,0.78452396,0.77524513,0.7803072
2021-08-18,0.7783828,B1,0.7711374,0.78528214,0.7758467,0.78097767
2021-08-19,0.77899945,B1,0.7715609,0.78614736,0.77643615,0.78164494
2021-08-20,0.77966434,B1,0.7720335,0.7870434,0.7769525,0.7823515
2021-08-21,0.78028035,B1,0.7724332,0.7878961,0.77745783,0.7830637
2021-08-22,0.7808887,B1,0.7729368,0.7888517,0.7779991,0.78381526
2021-08-23,0.78154266,B1,0.77339447,0.78982043,0.7785261,0.78451186
2021-08-24,0.78216374,B1,0.77369714,0.7908056,0.7790232,0.78517365
2021-08-25,0.7827707,B1,0.77399886,0.7917868,0.7794935,0.78594947
2021-08-26,0.78338456,B1,0.77438873,0.79276896,0.77999663,0.7866385
2021-08-27,0.7839241,B1,0.7747885,0.79366636,0.780561,0.78733873
2021-08-28,0.78454185,B1,0.775137,0.79447836,0.7810535,0.7880629
2021-08-29,0.7851539,B1,0.7754842,0.7952475,0.7815772,0.7888304
2021-08-30,0.7857645,B1,0.7758324,0.7960245,0.78212345,0.78949666
2021-08-31,0.786391,B1,0.7761771,0.79694647,0.78265375,0.7902187
2021-09-01,0.7870656,B1,0.776462,0.7978945,0.7831633,0.79095
2021-09-02,0.7877039,B1,0.7767348,0.7989273,0.783705,0.79168534
2021-09-03,0.78835946,B1,0.7771266,0.7997906,0.7842442,0.7923904
2021-09-04,0.78900874,B1,0.77757317,0.80064386,0.784769,0.7931409
2021-09-05,0.7896159,B1,0.7778669,0.80151784,0.7853173,0.7937615
2021-09-06,0.7902712,B1,0.77827233,0.8025499,0.785786,0.7944578
2021-09-07,0.7909086,B1,0.7786221,0.8033843,0.7862736,0.79521304
2021-09-08,0.79158294,B1,0.778972,0.80421656,0.78680485,0.7959199
2021-09-09,0.79222816,B1,0.7793201,0.8050498,0.7873865,0.79669625
2021-09-10,0.7928691,B1,0.7795786,0.80588377,0.7878662,0.7973672
2021-09-11,0.793501,B1,0.7799386,0.80679065,0.7883822,0.7980762
2021-09-12,0.79406244,B1,0.78030044,0.8078334,0.78890127,0.7988092
2021-09-13,0.79472744,B1,0.78066254,0.80883276,0.7894559,0.7995572
2021-09-14,0.7953806,B1,0.78093296,0.8097197,0.7899436,0.80027497
2021-09-15,0.7960043,B1,0.7811999,0.81060755,0.7904278,0.80096316
2021-09-16,0.7966937,B1,0.7814683,0.811518,0.790975,0.8017337
2021-09-17,0.79734445,B1,0.78175545,0.8124937,0.7915108,0.80250055
2021-09-18,0.7979976,B1,0.78201294,0.813468,0.7920461,0.803215
2021-09-19,0.7986539,B1,0.7822734,0.81447536,0.79255575,0.80394375
2021-09-20,0.7993312,B1,0.78252727,0.8154854,0.7931,0.8046787
2021-09-21,0.80001044,B1,0.78278285,0.81654173,0.7936417,0.80539834
2021-09-22,0.8006076,B1,0.7830404,0.81751513,0.7941916,0.8061619
2021-09-23,0.8012831,B1,0.78329957,0.8185346,0.794742,0.8069078
2021-09-24,0.8019583,B1,0.7835789,0.8195508,0.7952562,0.807661
2021-09-25,0.8025893,B1,0.78388304,0.8205684,0.7958233,0.80841887
2021-09-26,0.8032124,B1,0.7841525,0.821587,0.7963493,0.8091673
2021-09-27,0.8038948,B1,0.78444195,0.82256544,0.7968459,0.8099419
2021-09-28,0.80591685,B1,0.7873033,0.8242208,0.799432,0.8119285
2021-09-29,0.80902094,B1,0.7923352,0.8264375,0.8030082,0.81500053
2021-09-30,0.8120567,B1,0.7953406,0.82929987,0.80624807,0.8179476
2021-10-01,0.8152472,B1,0.7976211,0.8332161,0.80955666,0.8214723
2021-10-02,0.81848633,B1,0.79958683,0.8372597,0.81260777,0.82497436
2021-10-03,0.82200325,B1,0.8015964,0.8415067,0.8153551,0.8285922
2021-10-04,0.82556105,B1,0.8024636,0.8465141,0.81787926,0.83260316
2021-10-05,0.8287971,B1,0.8031105,0.85174906,0.8206167,0.8368069
2021-10-06,0.832216,B1,0.8037209,0.8577028,0.82321155,0.8410564
2021-10-07,0.8358502,B1,0.8047758,0.8640229,0.8257585,0.8454638
2021-10-08,0.83922106,B1,0.8055485,0.8703839,0.82797664,0.8497664
2021-10-09,0.84276813,B1,0.80609834,0.87679493,0.8303007,0.85427284
2021-10-10,0.8464506,B1,0.8068573,0.8832592,0.8329199,0.8589944
2021-10-11,0.8499117,B1,0.80603266,0.8897725,0.8351821,0.86351466
2021-10-12,0.85341054,B1,0.8062841,0.89679015,0.83747977,0.86826986
2021-10-13,0.85706496,B1,0.80597407,0.90293354,0.839941,0.8727307
2021-10-14,0.8606571,B1,0.8053392,0.91019,0.84158343,0.87725717
2021-10-15,0.86397564,B1,0.8051125,0.9175377,0.8437988,0.8819784
2021-10-16,0.8674761,B1,0.8056856,0.9245172,0.84607387,0.8869374
2021-10-17,0.87105227,B1,0.8059574,0.93148994,0.84888196,0.89190626
2021-10-18,0.8746139,B1,0.8056175,0.9385153,0.8514567,0.89673114
2021-10-19,0.87797236,B1,0.80533624,0.94612205,0.85381585,0.90155977
2021-10-20,0.8814224,B1,0.8049172,0.9543597,0.856176,0.90684795
2021-10-21,0.88480437,B1,0.8049888,0.9620265,0.858639,0.9122689
2021-10-22,0.8883618,B1,0.8053962,0.9692728,0.86116326,0.9176575
2021-10-23,0.89218205,B1,0.80566335,0.9765617,0.86355644,0.9226754
2021-10-24,0.89564395,B1,0.80573535,0.9839055,0.86589706,0.9273032
2021-10-25,0.89935863,B1,0.80579734,0.9921661,0.86822283,0.9324844
2021-10-26,0.90297246,B1,0.8058593,0.99969244,0.87056434,0.9374769
2021-10-27,0.9065465,B1,0.8059214,1.0074639,0.87292004,0.94258827
2021-10-28,0.9101976,B1,0.8059937,1.0150943,0.8750596,0.9478439
2021-10-29,0.91422665,B1,0.8060718,1.0227823,0.8772255,0.95283806
2021-10-30,0.9181117,B1,0.80615,1.0305289,0.87946355,0.9577376
2021-10-31,0.92152166,B1,0.80622816,1.0383321,0.88178444,0.9626306
2021-11-01,0.92500836,B1,0.80630636,1.0465066,0.8846765,0.9675685
2021-01-01,0.65613085,Other,0.62860304,0.6846074,0.6464885,0.6664126
2021-01-02,0.66162664,Other,0.6343763,0.6898056,0.6520965,0.6718426
2021-01-03,0.66710734,Other,0.64022595,0.69507074,0.65766937,0.67729616
2021-01-04,0.67263734,Other,0.64608604,0.7003726,0.66333157,0.6828015
2021-01-05,0.6782579,Other,0.6519997,0.70553917,0.66904366,0.6882525
2021-01-06,0.68386954,Other,0.65796757,0.7107163,0.67479825,0.6938181
2021-01-07,0.6895602,Other,0.6639906,0.7159715,0.6806336,0.69935095
2021-01-08,0.6953139,Other,0.6700585,0.7214056,0.68652123,0.7050258
2021-01-09,0.70109546,Other,0.67620707,0.72688085,0.6924602,0.710646
2021-01-10,0.706982,Other,0.6823973,0.7323977,0.6983778,0.71634954
2021-01-11,0.71287143,Other,0.6886456,0.7381222,0.70442265,0.7221526
2021-01-12,0.7187949,Other,0.6949674,0.7439645,0.7104995,0.7279929
2021-01-13,0.7247002,Other,0.701359,0.74957895,0.7166445,0.7338671
2021-01-14,0.7308097,Other,0.70774126,0.75523204,0.7227807,0.7397849
2021-01-15,0.7370318,Other,0.7142106,0.7609278,0.7291181,0.745749
2021-01-16,0.74315023,Other,0.7207268,0.76667166,0.7354224,0.75173193
2021-01-17,0.7492004,Other,0.72723454,0.77246064,0.74174476,0.7577945
2021-01-18,0.7554726,Other,0.7338484,0.7782861,0.74810517,0.763911
2021-01-19,0.7617482,Other,0.7405224,0.7841486,0.754519,0.76995385
2021-01-20,0.7681401,Other,0.74705017,0.7900622,0.76105535,0.7761995
2021-01-21,0.77450025,Other,0.7538307,0.7960245,0.7676278,0.78250825
2021-01-22,0.78096974,Other,0.76090956,0.8019738,0.7742192,0.7888918
2021-01-23,0.7875122,Other,0.76768005,0.80807656,0.7807634,0.79522467
2021-01-24,0.79409945,Other,0.77475995,0.81436324,0.78754866,0.8016772
2021-01-25,0.80072016,Other,0.78187174,0.8204337,0.7942923,0.8081391
2021-01-26,0.8073908,Other,0.788918,0.8268715,0.80118644,0.8146565
2021-01-27,0.81402445,Other,0.7959487,0.83297986,0.80802906,0.8211804
2021-01-28,0.8209107,Other,0.80300045,0.8394105,0.8149281,0.82781243
2021-01-29,0.82784414,Other,0.81017417,0.8456417,0.82197315,0.8345615
2021-01-30,0.8347086,Other,0.8176785,0.8522445,0.8289823,0.84130305
2021-01-31,0.8416482,Other,0.8250573,0.8586178,0.8361294,0.8480767
2021-02-01,0.84863925,Other,0.832325,0.86501104,0.84340394,0.85495377
2021-02-02,0.85568833,Other,0.83956695,0.87154686,0.85060734,0.8618494
2021-02-03,0.8627714,Other,0.84716076,0.8788185,0.85788786,0.8687857
2021-02-04,0.86999005,Other,0.85493827,0.8851831,0.86520785,0.8758339
2021-02-05,0.8773639,Other,0.86241907,0.89224845,0.8726021,0.8829739
2021-02-06,0.8846524,Other,0.8700373,0.89940923,0.8800128,0.8900822
2021-02-07,0.8920187,Other,0.87789494,0.90652716,0.88755965,0.89737654
2021-02-08,0.899537,Other,0.8856654,0.9138698,0.89515173,0.9046
2021-02-09,0.9071338,Other,0.89363974,0.9209341,0.9026595,0.9119748
2021-02-10,0.91474056,Other,0.9014768,0.928307,0.9102239,0.91939855
2021-02-11,0.9224109,Other,0.9093162,0.9356733,0.91813123,0.9270141
2021-02-12,0.9301537,Other,0.91704595,0.9433313,0.9259624,0.9346247
2021-02-13,0.93808174,Other,0.9250781,0.9507978,0.93385166,0.94235325
2021-02-14,0.946007,Other,0.9332469,0.95847017,0.94160676,0.95011955
2021-02-15,0.9538405,Other,0.94133645,0.96628255,0.9495317,0.95795596
2021-02-16,0.9618993,Other,0.9493979,0.97417396,0.9574894,0.9658104
2021-02-17,0.96985173,Other,0.9573039,0.98200095,0.96546227,0.9738219
2021-02-18,0.9778977,Other,0.9653165,0.9900919,0.9735417,0.982128
2021-02-19,0.98605585,Other,0.97330153,0.9983216,0.98175037,0.9902664
2021-02-20,0.99424005,Other,0.9814398,1.0069962,0.99002975,0.99851763
2021-02-21,1.0025121,Other,0.9892774,1.0153555,0.99823153,1.0068917
2021-02-22,1.0108353,Other,0.99733365,1.0240217,1.0064182,1.0153763
2021-02-23,1.0193863,Other,1.0053884,1.0327711,1.0145804,1.0240207
2021-02-24,1.0278475,Other,1.0134294,1.0419242,1.0228417,1.0326252
2021-02-25,1.0364137,Other,1.0216852,1.050845,1.031156,1.0413187
2021-02-26,1.0451872,Other,1.0298836,1.0600715,1.0395031,1.0501935
2021-02-27,1.0540597,Other,1.0382429,1.0694224,1.0480536,1.0591794
2021-02-28,1.0628717,Other,1.0462517,1.0787117,1.0565218,1.0682738
2021-03-01,1.0716817,Other,1.0543525,1.0879446,1.0651628,1.0773449
2021-03-02,1.0805745,Other,1.0626657,1.0974568,1.0738603,1.0864018
2021-03-03,1.0896025,Other,1.070967,1.1072236,1.0827081,1.0957375
2021-03-04,1.0986769,Other,1.0799106,1.1170082,1.0915152,1.1050465
2021-03-05,1.1078122,Other,1.0877175,1.1268678,1.1004144,1.1145253
2021-03-06,1.1171046,Other,1.0962328,1.1371598,1.1094285,1.1239178
2021-03-07,1.126436,Other,1.1052653,1.1471437,1.1184742,1.1334937
2021-03-08,1.135715,Other,1.1138071,1.1572998,1.1273941,1.1432526
2021-03-09,1.1452103,Other,1.1223904,1.1674205,1.1365777,1.1529831
2021-03-10,1.1466167,Other,1.1239326,1.1689926,1.138041,1.1545703
2021-03-11,1.1440918,Other,1.1219249,1.1661812,1.1357465,1.1518552
2021-03-12,1.141682,Other,1.1198308,1.1633486,1.1334605,1.1491865
2021-03-13,1.1392285,Other,1.1178318,1.1604351,1.1312635,1.146571
2021-03-14,1.1368358,Other,1.1159649,1.157725,1.1290871,1.1440344
2021-03-15,1.1344793,Other,1.1139982,1.1548178,1.1267513,1.141318
2021-03-16,1.1320282,Other,1.1121628,1.1518257,1.1244415,1.1387548
2021-03-17,1.1296043,Other,1.110392,1.1488432,1.1222167,1.1361927
2021-03-18,1.127199,Other,1.1084272,1.1458801,1.119987,1.1337144
2021-03-19,1.124743,Other,1.1063976,1.1429203,1.1178548,1.1311057
2021-03-20,1.1222682,Other,1.1043644,1.139968,1.1156111,1.1286688
2021-03-21,1.1197605,Other,1.1024758,1.1373916,1.1133579,1.1261485
2021-03-22,1.1173612,Other,1.1004599,1.134977,1.111084,1.1237094
2021-03-23,1.1149709,Other,1.0985193,1.132034,1.1088154,1.1211355
2021-03-24,1.1125963,Other,1.0965813,1.1290952,1.1066167,1.1185277
2021-03-25,1.1102382,Other,1.0946468,1.1264666,1.1045111,1.1159755
2021-03-26,1.1078928,Other,1.0925913,1.1235164,1.1023178,1.113352
2021-03-27,1.1055512,Other,1.0906228,1.1207061,1.1001103,1.1108284
2021-03-28,1.1031728,Other,1.0884781,1.1179004,1.0980325,1.1082495
2021-03-29,1.1008463,Other,1.0864925,1.1153342,1.0957732,1.1057284
2021-03-30,1.0985379,Other,1.0845355,1.1127039,1.0935915,1.103269
2021-03-31,1.0961597,Other,1.0826753,1.1096419,1.0913966,1.100776
2021-04-01,1.0938318,Other,1.0806459,1.1069936,1.0891597,1.0983037
2021-04-02,1.0914943,Other,1.0787076,1.1045848,1.086889,1.0958595
2021-04-03,1.0891262,Other,1.0767945,1.101887,1.0846635,1.0934175
2021-04-04,1.0867927,Other,1.074742,1.0988678,1.0824721,1.0909433
2021-04-05,1.0844649,Other,1.0728332,1.0963672,1.0802715,1.0885122
2021-04-06,1.0821998,Other,1.0709329,1.0939497,1.077985,1.0862215
2021-04-07,1.0798485,Other,1.0687908,1.091306,1.0757766,1.0837917
2021-04-08,1.0776012,Other,1.0666988,1.0888308,1.0734613,1.0812609
2021-04-09,1.0752764,Other,1.0645386,1.0862852,1.0713227,1.0788642
2021-04-10,1.0729489,Other,1.0624155,1.0838531,1.0691589,1.0764713
2021-04-11,1.0706534,Other,1.0601591,1.0813034,1.0669518,1.0741302
2021-04-12,1.0683647,Other,1.0581069,1.0789998,1.0646915,1.0717368
2021-04-13,1.0661228,Other,1.0561125,1.0765783,1.0623965,1.0694205
2021-04-14,1.0637928,Other,1.0539823,1.0740528,1.0600877,1.0671498
2021-04-15,1.0615158,Other,1.0515802,1.0717571,1.0578132,1.0648687
2021-04-16,1.0592039,Other,1.0494083,1.0692874,1.0555643,1.0626061
2021-04-17,1.056911,Other,1.0471716,1.067029,1.0533471,1.0602906
2021-04-18,1.0546343,Other,1.0450855,1.0648929,1.0511594,1.0580194
2021-04-19,1.0523983,Other,1.0425833,1.0625405,1.0488555,1.055817
2021-04-20,1.0501409,Other,1.0400211,1.0600357,1.0465523,1.0536263
2021-04-21,1.0478573,Other,1.037716,1.0578557,1.044348,1.0513961
2021-04-22,1.0456293,Other,1.0355971,1.0558397,1.0421387,1.0491632
2021-04-23,1.0433946,Other,1.0334241,1.0537072,1.0399249,1.0469759
2021-04-24,1.0411196,Other,1.0312957,1.0515827,1.0376352,1.0447795
2021-04-25,1.038876,Other,1.0290352,1.0495157,1.0353161,1.0425494
2021-04-26,1.0366921,Other,1.0268217,1.0473561,1.0330275,1.0403332
2021-04-27,1.0345342,Other,1.024584,1.0451565,1.0308194,1.0381947
2021-04-28,1.0323288,Other,1.0221262,1.0431947,1.0285455,1.0359945
2021-04-29,1.0301118,Other,1.0198194,1.041308,1.0262563,1.03388
2021-04-30,1.027919,Other,1.0173936,1.0395648,1.0239651,1.0317773
2021-05-01,1.025752,Other,1.0148816,1.0378052,1.021715,1.0296773
2021-05-02,1.0236083,Other,1.0124431,1.0357435,1.0195062,1.0275743
2021-05-03,1.0214615,Other,1.009876,1.0338749,1.0172001,1.0254767
2021-05-04,1.0192711,Other,1.0073019,1.0318397,1.014889,1.0233754
2021-05-05,1.0171487,Other,1.0048199,1.0298177,1.0126461,1.0212564
2021-05-06,1.0149722,Other,1.0023439,1.0278479,1.0103401,1.0191131
2021-05-07,1.0127628,Other,0.9998029,1.0261127,1.008023,1.0170275
2021-05-08,1.0105648,Other,0.9973203,1.0242016,1.0057908,1.0149608
2021-05-09,1.0083811,Other,0.99475574,1.0223019,1.0036126,1.0127865
2021-05-10,1.0062923,Other,0.9922065,1.0205616,1.0012481,1.0106221
2021-05-11,1.0041244,Other,0.9896846,1.0188243,0.9990446,1.0086352
2021-05-12,1.0019872,Other,0.98732984,1.0170119,0.9968318,1.0066719
2021-05-13,0.99992853,Other,0.9848868,1.0149705,0.9945881,1.0046486
2021-05-14,0.99780273,Other,0.98254126,1.0133157,0.9923798,1.0026968
2021-05-15,0.99562854,Other,0.9798504,1.0116047,0.9901324,1.000649
2021-05-16,0.9928864,Other,0.9770486,1.0089384,0.9872898,0.99791175
2021-05-17,0.9888935,Other,0.9734503,1.0045701,0.9833591,0.99374163
2021-05-18,0.98490566,Other,0.96986526,1.0000368,0.97953194,0.9895463
2021-05-19,0.98092914,Other,0.96615463,0.995801,0.97572577,0.9854208
2021-05-20,0.9768993,Other,0.9626257,0.991396,0.971938,0.981343
2021-05-21,0.97296524,Other,0.95906705,0.9869843,0.96805644,0.9773116
2021-05-22,0.96903145,Other,0.95560646,0.98276967,0.9642751,0.9732635
2021-05-23,0.96508557,Other,0.9521161,0.9785041,0.9605208,0.9691981
2021-05-24,0.96110535,Other,0.9486008,0.97406954,0.956719,0.96520305
2021-05-25,0.95718145,Other,0.9451315,0.96965426,0.9529612,0.9611525
2021-05-26,0.9533495,Other,0.9416524,0.9654232,0.94924635,0.9572151
2021-05-27,0.9494129,Other,0.9381503,0.9612927,0.945436,0.9531616
2021-05-28,0.94552106,Other,0.934673,0.9570871,0.9416627,0.9492048
2021-05-29,0.94160587,Other,0.9311587,0.9528317,0.93794286,0.94521123
2021-05-30,0.9377817,Other,0.927632,0.94861174,0.93426067,0.94127536
2021-05-31,0.9339415,Other,0.92408234,0.9445378,0.9305538,0.9373656
2021-06-01,0.93011254,Other,0.9205053,0.94045806,0.92691654,0.9335037
2021-06-02,0.92640674,Other,0.91710895,0.936495,0.9231999,0.92963064
2021-06-03,0.9226192,Other,0.91358495,0.9324177,0.91949946,0.92572755
2021-06-04,0.91891533,Other,0.91002685,0.9285691,0.9157965,0.9219402
2021-06-05,0.9151828,Other,0.9064412,0.9245112,0.9121163,0.9181334
2021-06-06,0.91145146,Other,0.9028738,0.9203938,0.908495,0.91442585
2021-06-07,0.9077345,Other,0.8993384,0.91631633,0.9048679,0.9107105
2021-06-08,0.9040122,Other,0.8957748,0.91227025,0.90122825,0.9070054
2021-06-09,0.90035653,Other,0.89224696,0.90842783,0.8976524,0.9032769
2021-06-10,0.896728,Other,0.8888117,0.9045459,0.89409727,0.89954436
2021-06-11,0.89313054,Other,0.8853353,0.90064937,0.89045966,0.8959839
2021-06-12,0.8895441,Other,0.88174576,0.8969786,0.8868801,0.8923205
2021-06-13,0.8860151,Other,0.8783393,0.89339036,0.8833104,0.8886372
2021-06-14,0.8823601,Other,0.87480897,0.8897485,0.8797392,0.88500696
2021-06-15,0.8787953,Other,0.8712466,0.88602036,0.87618625,0.88140583
2021-06-16,0.875255,Other,0.86772907,0.8823635,0.8726357,0.8778224
2021-06-17,0.871758,Other,0.8642496,0.87872887,0.8690993,0.87424004
