Dates;age_group;InfectadosNoVacunados;InfectadosPrimeraDosis;InfectadosEsquemaCompleto;InfectadosDosisRefuerzo;InfectadosTotal;HospitalizadosNoVacunados;HospitalizadosPrimeraDosis;HospitalizadosEsquemaCompleto;HospitalizadosDosisRefuerzo;HospitalizadosTotal;MuertesNoVacunados;MuertesPrimeraDosis;MuertesEsquemaCompleto;MuertesDosisRefuerzo;MuertesTotal
5/06/2021;20-39;10980;62;244;0;11286;104;1;2;0;107;41;0;0;0;41
5/06/2021;40-49;4500;25;86;0;4611;110;1;0;0;111;66;1;0;0;67
5/06/2021;50-59;3914;18;41;0;3973;217;3;0;0;220;126;1;0;0;127
5/06/2021;60-69;1558;284;111;0;1953;128;48;4;0;180;123;47;1;0;171
5/06/2021;70-80+;571;129;439;0;1139;105;29;78;0;212;121;34;57;0;212
6/06/2021;0-19;2352;1;3;0;2356;17;0;0;0;17;2;0;0;0;2
6/06/2021;20-39;7023;49;249;0;7321;124;1;5;0;130;39;0;0;0;39
6/06/2021;40-49;3107;25;76;0;3208;120;1;1;0;122;65;0;1;0;66
6/06/2021;50-59;2780;18;43;0;2841;209;3;1;0;213;127;0;0;0;127
6/06/2021;60-69;959;321;130;0;1410;158;43;2;0;203;109;44;3;0;156
6/06/2021;70-80+;253;125;453;0;831;119;29;68;0;216;111;39;71;0;221
7/06/2021;0-19;2519;3;1;0;2523;13;0;0;0;13;0;0;0;0;0
7/06/2021;20-39;7575;58;281;0;7914;74;1;0;0;75;35;0;0;0;35
7/06/2021;40-49;3420;12;81;0;3513;117;0;0;0;117;64;0;1;0;65
7/06/2021;50-59;2762;36;55;0;2853;184;2;2;0;188;133;2;0;0;135
7/06/2021;60-69;919;284;121;0;1324;121;33;0;0;154;101;58;2;0;161
7/06/2021;70-80+;179;115;457;0;751;102;21;56;0;179;130;32;60;0;222
8/06/2021;0-19;3379;3;4;0;3386;21;0;0;0;21;5;0;0;0;5
8/06/2021;20-39;13638;76;335;0;14049;109;1;2;0;112;31;0;0;0;31
8/06/2021;40-49;5727;22;96;0;5845;143;1;1;0;145;74;1;0;0;75
8/06/2021;50-59;4903;61;52;0;5016;222;8;1;0;231;143;0;0;0;143
8/06/2021;60-69;1715;381;157;0;2253;146;41;5;0;192;107;46;0;0;153
8/06/2021;70-80+;594;171;524;0;1289;135;32;57;0;224;116;37;47;0;200
9/06/2021;0-19;3587;2;6;0;3595;15;0;0;0;15;0;0;0;0;0
9/06/2021;20-39;14048;67;276;0;14391;141;2;3;0;146;47;0;0;0;47
9/06/2021;40-49;5791;25;103;0;5919;133;0;0;0;133;85;0;0;0;85
9/06/2021;50-59;4809;86;51;0;4946;265;2;0;0;267;147;2;1;0;150
9/06/2021;60-69;1860;303;153;0;2316;148;58;2;0;208;107;45;1;0;153
9/06/2021;70-80+;660;124;460;0;1244;121;34;58;0;213;133;33;64;0;230
10/06/2021;0-19;3356;1;7;0;3364;25;0;0;0;25;2;0;0;0;2
10/06/2021;20-39;13422;84;353;0;13859;131;1;3;0;135;33;1;0;0;34
10/06/2021;40-49;5694;31;124;0;5849;172;1;0;0;173;69;0;0;0;69
10/06/2021;50-59;4406;135;56;0;4597;237;20;0;0;257;128;8;0;0;136
10/06/2021;60-69;1675;359;171;0;2205;163;58;2;0;223;117;49;0;0;166
10/06/2021;70-80+;521;163;620;0;1304;143;36;77;0;256;148;39;67;0;254
11/06/2021;0-19;3644;1;7;0;3652;19;0;0;0;19;2;0;0;0;2
11/06/2021;20-39;13923;83;307;0;14313;121;0;2;0;123;44;0;0;0;44
11/06/2021;40-49;5523;24;97;0;5644;160;0;2;0;162;78;0;0;0;78
11/06/2021;50-59;4527;173;52;0;4752;224;11;1;0;236;139;8;0;0;147
11/06/2021;60-69;1636;379;192;0;2207;159;38;0;0;197;112;50;2;0;164
11/06/2021;70-80+;720;144;511;0;1375;133;33;73;0;239;113;46;65;0;224
12/06/2021;0-19;3332;3;11;0;3346;18;0;0;0;18;3;0;0;0;3
12/06/2021;20-39;12060;91;287;0;12438;112;1;2;0;115;44;1;0;0;45
12/06/2021;40-49;5062;49;93;0;5204;144;0;0;0;144;72;0;0;0;72
12/06/2021;50-59;4077;229;44;0;4350;202;17;0;0;219;126;14;0;0;140
12/06/2021;60-69;1593;340;172;0;2105;131;41;5;0;177;96;62;5;0;163
12/06/2021;70-80+;552;156;526;0;1234;114;36;64;0;214;129;42;70;0;241
13/06/2021;0-19;2443;0;4;0;2447;10;0;0;0;10;2;0;0;0;2
13/06/2021;20-39;7766;80;266;0;8112;105;0;1;0;106;41;0;0;0;41
13/06/2021;40-49;3195;30;95;0;3320;161;1;0;0;162;59;0;0;0;59
13/06/2021;50-59;2624;232;44;0;2900;202;20;2;0;224;139;18;0;0;157
13/06/2021;60-69;1019;283;121;0;1423;131;41;5;0;177;102;65;2;0;169
13/06/2021;70-80+;274;141;437;0;852;136;33;65;0;234;147;32;66;0;245
14/06/2021;0-19;2256;3;9;0;2268;18;0;0;0;18;3;0;0;0;3
14/06/2021;20-39;7644;126;330;0;8100;119;1;0;0;120;51;0;0;0;51
14/06/2021;40-49;3254;50;105;0;3409;143;0;1;0;144;80;1;0;0;81
14/06/2021;50-59;2500;254;50;0;2804;202;10;0;0;212;136;18;0;0;154
14/06/2021;60-69;895;325;161;0;1381;126;47;5;0;178;112;62;2;0;176
14/06/2021;70-80+;159;158;501;0;818;138;33;60;0;231;114;39;60;0;213
15/06/2021;0-19;3575;6;7;0;3588;23;1;0;0;24;1;0;0;0;1
15/06/2021;20-39;14848;154;379;0;15381;131;0;3;0;134;44;3;0;0;47
15/06/2021;40-49;5991;48;119;0;6158;181;0;0;0;181;82;1;0;0;83
15/06/2021;50-59;4579;367;66;0;5012;261;35;1;0;297;140;15;0;0;155
15/06/2021;60-69;1608;404;232;0;2244;138;53;2;0;193;106;62;2;0;170
15/06/2021;70-80+;473;178;708;0;1359;164;49;88;0;301;108;36;62;0;206
16/06/2021;0-19;3697;3;5;0;3705;28;0;0;0;28;4;0;0;0;4
16/06/2021;20-39;14034;146;314;0;14494;138;1;1;0;140;33;1;0;0;34
16/06/2021;40-49;5740;61;112;0;5913;165;3;1;0;169;75;1;0;0;76
16/06/2021;50-59;4206;351;56;0;4613;228;29;1;0;258;130;13;0;0;143
16/06/2021;60-69;1612;357;228;0;2197;150;52;8;0;210;114;53;5;0;172
16/06/2021;70-80+;677;160;600;0;1437;135;41;93;0;269;113;50;73;0;236
17/06/2021;0-19;3421;2;3;0;3426;14;0;0;0;14;0;0;0;0;0
17/06/2021;20-39;13754;146;378;0;14278;128;0;2;0;130;39;1;2;0;42
17/06/2021;40-49;5393;65;89;0;5547;152;3;0;0;155;72;2;0;0;74
17/06/2021;50-59;4112;420;74;0;4606;204;25;0;0;229;123;31;0;0;154
17/06/2021;60-69;1614;396;197;0;2207;134;44;2;0;180;109;58;6;0;173
17/06/2021;70-80+;645;156;613;0;1414;145;52;77;0;274;131;46;53;0;230
18/06/2021;0-19;3422;6;7;0;3435;23;0;0;0;23;0;0;0;0;0
18/06/2021;20-39;12685;147;335;0;13167;112;2;1;0;115;48;0;0;0;48
18/06/2021;40-49;5241;76;104;0;5421;147;1;1;0;149;74;1;0;0;75
18/06/2021;50-59;3574;463;68;0;4105;170;28;0;0;198;116;15;0;0;131
18/06/2021;60-69;1337;343;194;0;1874;126;41;3;0;170;70;46;6;0;122
18/06/2021;70-80+;480;174;601;0;1255;141;33;80;0;254;121;52;71;0;244
19/06/2021;0-19;3266;1;8;0;3275;16;0;0;0;16;0;0;0;0;0
19/06/2021;20-39;12014;135;290;0;12439;114;1;1;0;116;40;0;0;0;40
19/06/2021;40-49;4762;85;114;0;4961;154;2;0;0;156;86;2;0;0;88
19/06/2021;50-59;3497;422;36;0;3955;176;29;1;0;206;116;28;0;0;144
19/06/2021;60-69;1330;287;194;0;1811;136;48;5;0;189;96;49;7;0;152
19/06/2021;70-80+;615;143;506;0;1264;136;42;83;0;261;142;44;64;0;250
20/06/2021;0-19;2411;5;5;0;2421;11;0;0;0;11;3;0;0;0;3
20/06/2021;20-39;8033;143;274;0;8450;101;3;1;0;105;48;2;1;0;51
20/06/2021;40-49;3376;79;89;0;3544;136;1;2;0;139;94;3;0;0;97
20/06/2021;50-59;2350;387;49;0;2786;141;21;0;0;162;133;30;0;0;163
20/06/2021;60-69;855;300;169;0;1324;99;33;4;0;136;92;53;3;0;148
20/06/2021;70-80+;197;137;527;0;861;120;46;68;0;234;111;43;67;0;221
21/06/2021;0-19;3663;4;5;0;3672;20;0;0;0;20;0;0;0;0;0
21/06/2021;20-39;14651;144;294;0;15089;114;1;3;0;118;55;2;0;0;57
21/06/2021;40-49;5989;79;121;0;6189;175;3;0;0;178;85;1;0;0;86
21/06/2021;50-59;4006;519;65;0;4590;181;40;0;0;221;131;25;0;0;156
21/06/2021;60-69;1542;322;233;0;2097;134;43;4;0;181;111;43;8;0;162
21/06/2021;70-80+;672;156;593;0;1421;158;47;89;0;294;145;42;68;0;255
22/06/2021;0-19;3593;4;7;0;3604;14;0;0;0;14;2;0;0;0;2
22/06/2021;20-39;13851;168;343;0;14362;124;1;0;0;125;58;0;0;0;58
22/06/2021;40-49;5645;92;94;0;5831;140;2;0;0;142;66;1;0;0;67
22/06/2021;50-59;3659;490;72;0;4221;142;21;0;0;163;125;33;0;0;158
22/06/2021;60-69;1391;370;242;0;2003;133;40;7;0;180;95;53;3;0;151
22/06/2021;70-80+;663;163;592;0;1418;161;49;96;0;306;115;49;72;0;236
23/06/2021;0-19;4023;4;5;0;4032;18;0;0;0;18;4;0;0;0;4
23/06/2021;20-39;14954;142;300;0;15396;113;1;1;0;115;51;1;0;0;52
23/06/2021;40-49;5963;75;119;0;6157;137;2;1;0;140;70;6;1;0;77
23/06/2021;50-59;4201;464;58;0;4723;146;37;2;0;185;113;37;0;0;150
23/06/2021;60-69;1627;311;251;0;2189;136;33;8;0;177;109;57;1;0;167
23/06/2021;70-80+;740;154;524;0;1418;147;33;78;0;258;116;39;76;0;231
24/06/2021;0-19;4027;4;6;0;4037;14;0;0;0;14;1;0;0;0;1
24/06/2021;20-39;14635;142;305;0;15082;128;2;0;0;130;53;0;0;0;53
24/06/2021;40-49;6086;89;104;0;6279;125;4;0;0;129;84;3;1;0;88
24/06/2021;50-59;3860;442;47;0;4349;143;32;2;0;177;93;38;0;0;131
24/06/2021;60-69;1410;289;244;0;1943;119;48;6;0;173;107;45;1;0;153
24/06/2021;70-80+;786;156;566;0;1508;157;46;99;0;302;145;42;80;0;267
25/06/2021;0-19;4134;6;4;0;4144;23;0;0;0;23;5;0;0;0;5
25/06/2021;20-39;14838;159;310;0;15307;118;1;2;0;121;43;0;0;0;43
25/06/2021;40-49;6137;101;112;0;6350;141;5;0;0;146;78;3;0;0;81
25/06/2021;50-59;4057;468;60;0;4585;119;44;2;0;165;110;32;0;0;142
25/06/2021;60-69;1625;360;279;0;2264;111;41;6;0;158;97;41;4;0;142
25/06/2021;70-80+;800;151;562;0;1513;134;54;85;0;273;135;38;80;0;253
26/06/2021;0-19;3675;3;5;0;3683;13;0;0;0;13;5;0;0;0;5
26/06/2021;20-39;12667;167;286;0;13120;96;1;0;0;97;39;1;0;0;40
26/06/2021;40-49;5232;102;92;0;5426;149;3;2;0;154;62;2;0;0;64
26/06/2021;50-59;3351;426;50;0;3827;144;27;2;0;173;92;30;0;0;122
26/06/2021;60-69;1345;271;256;0;1872;116;48;6;0;170;86;41;2;0;129
26/06/2021;70-80+;794;152;447;0;1393;123;33;77;0;233;115;55;62;0;232
27/06/2021;0-19;2564;4;6;0;2574;22;0;0;0;22;0;0;0;0;0
27/06/2021;20-39;8063;120;243;0;8426;99;2;0;0;101;39;2;0;0;41
27/06/2021;40-49;3539;80;77;0;3696;134;1;1;0;136;83;2;0;0;85
27/06/2021;50-59;2139;346;33;0;2518;95;31;0;0;126;88;31;1;0;120
27/06/2021;60-69;881;245;206;0;1332;112;26;2;0;140;75;42;4;0;121
27/06/2021;70-80+;422;114;389;0;925;118;32;86;0;236;87;44;87;0;218
28/06/2021;0-19;3603;3;8;0;3614;11;0;0;0;11;1;0;0;0;1
28/06/2021;20-39;14013;154;275;0;14442;123;3;2;0;128;58;0;0;0;58
28/06/2021;40-49;5764;95;96;0;5955;145;3;2;0;150;79;2;0;0;81
28/06/2021;50-59;3542;412;66;0;4020;141;34;0;0;175;96;32;0;0;128
28/06/2021;60-69;1421;307;271;0;1999;119;50;5;0;174;95;51;3;0;149
28/06/2021;70-80+;758;140;535;0;1433;151;37;102;0;290;119;52;74;0;245
29/06/2021;0-19;3772;2;7;0;3781;27;0;0;0;27;1;0;0;0;1
29/06/2021;20-39;14168;141;256;0;14565;128;2;1;0;131;58;5;0;0;63
29/06/2021;40-49;5863;114;90;0;6067;124;4;0;0;128;72;2;0;0;74
29/06/2021;50-59;3587;377;50;0;4014;139;22;3;0;164;81;53;0;0;134
29/06/2021;60-69;1584;272;278;0;2134;126;36;10;0;172;94;38;11;0;143
29/06/2021;70-80+;914;124;478;0;1516;141;50;75;0;266;138;53;76;0;267
30/06/2021;0-19;3563;5;3;0;3571;10;0;0;0;10;2;0;0;0;2
30/06/2021;20-39;13136;121;260;0;13517;93;1;2;0;96;44;0;0;0;44
30/06/2021;40-49;5255;66;87;0;5408;148;4;0;0;152;86;4;0;0;90
30/06/2021;50-59;3046;311;58;0;3415;120;30;0;0;150;91;38;1;0;130
30/06/2021;60-69;1455;230;240;0;1925;102;31;11;0;144;81;39;5;0;125
30/06/2021;70-80+;793;111;441;0;1345;131;24;87;0;242;131;33;85;0;249
1/07/2021;0-19;3527;1;2;0;3530;19;0;0;0;19;4;0;0;0;4
1/07/2021;20-39;12695;108;225;0;13028;132;1;3;0;136;24;4;0;0;28
1/07/2021;40-49;5320;98;51;0;5469;111;3;1;0;115;79;5;0;0;84
1/07/2021;50-59;3144;291;58;0;3493;120;26;1;0;147;78;36;0;0;114
1/07/2021;60-69;1386;231;276;0;1893;101;33;8;0;142;94;51;4;0;149
1/07/2021;70-80+;822;110;455;0;1387;143;34;79;0;256;114;39;94;0;247
2/07/2021;0-19;3359;6;0;0;3365;17;0;0;0;17;3;0;0;0;3
2/07/2021;20-39;11748;110;238;0;12096;110;0;0;0;110;38;2;0;0;40
2/07/2021;40-49;4940;102;75;0;5117;116;6;1;0;123;64;7;0;0;71
2/07/2021;50-59;2787;343;79;0;3209;96;19;2;0;117;86;33;0;0;119
2/07/2021;60-69;1245;225;274;0;1744;81;21;10;0;112;81;46;6;0;133
2/07/2021;70-80+;807;105;459;0;1371;124;22;89;0;235;118;51;84;0;253
3/07/2021;0-19;3170;0;5;0;3175;19;0;0;0;19;1;0;0;0;1
3/07/2021;20-39;10335;114;187;0;10636;103;3;1;0;107;41;0;0;0;41
3/07/2021;40-49;4243;113;90;0;4446;107;4;0;0;111;71;4;0;0;75
3/07/2021;50-59;2465;303;88;0;2856;104;16;1;0;121;82;42;2;0;126
3/07/2021;60-69;1172;210;251;0;1633;98;21;4;0;123;96;47;8;0;151
3/07/2021;70-80+;764;114;406;0;1284;117;31;91;0;239;134;46;72;0;252
4/07/2021;0-19;2368;6;5;0;2379;8;0;0;0;8;1;0;0;0;1
4/07/2021;20-39;6517;112;203;0;6832;81;0;0;0;81;47;2;0;0;49
4/07/2021;40-49;2863;135;78;0;3076;100;4;0;0;104;65;4;1;0;70
4/07/2021;50-59;1553;250;116;0;1919;104;14;2;0;120;88;30;0;0;118
4/07/2021;60-69;624;218;299;0;1141;106;21;6;0;133;82;44;8;0;134
4/07/2021;70-80+;416;97;406;0;919;102;22;81;0;205;107;43;91;0;241
5/07/2021;0-19;2214;3;4;0;2221;16;0;0;0;16;4;0;0;0;4
5/07/2021;20-39;6380;106;233;0;6719;93;1;2;0;96;43;3;0;0;46
5/07/2021;40-49;2759;143;72;0;2974;111;6;1;0;118;80;7;0;0;87
5/07/2021;50-59;1487;275;122;0;1884;84;20;0;0;104;89;25;0;0;114
5/07/2021;60-69;566;220;287;0;1073;84;26;14;0;124;86;39;8;0;133
5/07/2021;70-80+;367;95;406;0;868;102;23;63;0;188;134;41;62;0;237
6/07/2021;0-19;2780;2;7;0;2789;15;0;0;0;15;2;0;0;0;2
6/07/2021;20-39;10816;126;237;0;11179;110;2;2;0;114;44;0;0;0;44
6/07/2021;40-49;4477;164;81;0;4722;139;5;0;0;144;73;3;0;0;76
6/07/2021;50-59;2314;261;162;0;2737;109;13;1;0;123;83;21;2;0;106
6/07/2021;60-69;1052;253;290;0;1595;93;31;11;0;135;87;43;14;0;144
6/07/2021;70-80+;702;118;459;0;1279;140;23;95;0;258;118;49;95;0;262
7/07/2021;0-19;2920;6;9;0;2935;23;1;0;0;24;1;0;0;0;1
7/07/2021;20-39;10442;132;218;0;10792;101;1;2;0;104;43;1;0;0;44
7/07/2021;40-49;4125;156;97;0;4378;133;12;0;0;145;68;4;0;0;72
7/07/2021;50-59;2165;244;188;0;2597;94;15;3;0;112;90;35;2;0;127
7/07/2021;60-69;1090;239;264;0;1593;80;31;13;0;124;64;39;9;0;112
7/07/2021;70-80+;661;104;426;0;1191;127;20;83;0;230;128;33;86;0;247
8/07/2021;0-19;2856;4;4;0;2864;14;0;0;0;14;1;0;0;0;1
8/07/2021;20-39;9659;124;214;0;9997;95;2;1;0;98;35;3;0;0;38
8/07/2021;40-49;3974;148;89;0;4211;95;6;1;0;102;67;3;0;0;70
8/07/2021;50-59;1903;243;172;0;2318;100;15;3;0;118;78;28;1;0;107
8/07/2021;60-69;954;242;262;0;1458;86;25;13;0;124;90;41;6;0;137
8/07/2021;70-80+;698;77;417;0;1192;134;29;84;0;247;134;41;70;0;245
9/07/2021;0-19;3043;5;4;0;3052;13;0;0;0;13;3;0;0;0;3
9/07/2021;20-39;9577;113;228;0;9918;68;1;0;0;69;30;0;0;0;30
9/07/2021;40-49;3898;165;70;0;4133;95;9;0;0;104;66;5;0;0;71
9/07/2021;50-59;1906;205;183;0;2294;67;18;3;0;88;72;18;2;0;92
9/07/2021;60-69;925;243;326;0;1494;88;21;13;0;122;68;25;3;0;96
9/07/2021;70-80+;686;87;431;0;1204;115;28;65;0;208;106;32;76;0;214
10/07/2021;0-19;2544;1;4;0;2549;11;0;1;0;12;2;0;0;0;2
10/07/2021;20-39;8271;115;218;0;8604;54;1;1;0;56;33;0;1;0;34
10/07/2021;40-49;3393;165;86;0;3644;86;10;0;0;96;63;6;0;0;69
10/07/2021;50-59;1595;226;223;0;2044;69;7;2;0;78;65;29;1;0;95
10/07/2021;60-69;834;228;286;0;1348;82;16;6;0;104;67;32;9;0;108
10/07/2021;70-80+;553;114;394;0;1061;103;20;76;0;199;107;41;78;0;226
11/07/2021;0-19;1987;5;3;0;1995;13;0;0;0;13;0;0;0;0;0
11/07/2021;20-39;5503;96;212;0;5811;58;1;0;0;59;37;0;0;0;37
11/07/2021;40-49;2101;132;79;0;2312;64;7;1;0;72;68;11;0;0;79
11/07/2021;50-59;973;198;210;0;1381;66;15;3;0;84;54;25;4;0;83
11/07/2021;60-69;456;177;270;0;903;58;21;11;0;90;59;36;11;0;106
11/07/2021;70-80+;352;67;363;0;782;86;20;74;0;180;111;29;83;0;223
12/07/2021;0-19;2331;2;7;0;2340;7;0;0;0;7;4;0;0;0;4
12/07/2021;20-39;8378;131;270;0;8779;81;1;2;0;84;28;1;0;0;29
12/07/2021;40-49;3293;152;100;0;3545;82;8;2;0;92;78;3;0;0;81
12/07/2021;50-59;1445;196;263;0;1904;89;12;4;0;105;60;27;4;0;91
12/07/2021;60-69;705;210;318;0;1233;57;23;10;0;90;71;23;20;0;114
12/07/2021;70-80+;544;72;379;0;995;110;17;83;0;210;117;35;67;0;219
13/07/2021;0-19;2575;7;1;0;2583;12;0;0;0;12;0;0;0;0;0
13/07/2021;20-39;8358;113;203;0;8674;69;1;5;0;75;48;2;0;0;50
13/07/2021;40-49;3195;155;99;0;3449;78;7;0;0;85;62;2;0;0;64
13/07/2021;50-59;1555;173;247;0;1975;71;12;2;0;85;72;15;1;0;88
13/07/2021;60-69;784;193;273;0;1250;74;16;7;0;97;62;48;9;0;119
13/07/2021;70-80+;635;56;366;0;1057;86;14;66;0;166;123;27;63;0;213
14/07/2021;0-19;2467;1;2;0;2470;15;0;0;0;15;3;0;0;0;3
14/07/2021;20-39;7892;71;200;0;8163;64;0;1;0;65;27;1;0;0;28
14/07/2021;40-49;3123;111;84;0;3318;65;7;0;0;72;50;8;0;0;58
14/07/2021;50-59;1417;145;215;0;1777;55;11;1;0;67;68;16;2;0;86
14/07/2021;60-69;891;159;202;0;1252;58;14;10;0;82;68;33;7;0;108
14/07/2021;70-80+;604;71;294;0;969;86;23;65;0;174;114;33;77;0;224
15/07/2021;0-19;2380;3;7;0;2390;10;0;0;0;10;0;0;0;0;0
15/07/2021;20-39;7401;91;204;0;7696;71;0;2;0;73;36;1;0;0;37
15/07/2021;40-49;2693;139;107;0;2939;55;5;2;0;62;69;5;1;0;75
15/07/2021;50-59;1397;138;239;0;1774;66;8;3;0;77;71;21;2;0;94
15/07/2021;60-69;819;146;216;0;1181;62;13;16;0;91;51;29;7;0;87
15/07/2021;70-80+;575;69;344;0;988;97;9;54;0;160;136;27;68;0;231
16/07/2021;0-19;2648;4;5;0;2657;19;0;0;0;19;1;0;0;0;1
16/07/2021;20-39;7691;86;189;0;7966;95;0;2;0;97;43;3;2;0;48
16/07/2021;40-49;2795;120;81;0;2996;71;7;1;0;79;63;2;0;0;65
16/07/2021;50-59;1392;131;195;0;1718;67;11;4;0;82;59;26;4;0;89
16/07/2021;60-69;877;129;197;0;1203;53;20;7;0;80;62;24;11;0;97
16/07/2021;70-80+;603;63;279;0;945;78;15;74;0;167;113;25;76;0;214
17/07/2021;0-19;2076;2;7;0;2085;10;0;0;0;10;4;0;0;0;4
17/07/2021;20-39;5779;73;154;0;6006;78;0;2;0;80;33;1;0;0;34
17/07/2021;40-49;2318;117;69;0;2504;80;2;1;0;83;40;5;2;0;47
17/07/2021;50-59;1155;136;201;0;1492;54;5;3;0;62;47;16;2;0;65
17/07/2021;60-69;710;134;205;0;1049;45;9;11;0;65;63;26;9;0;98
17/07/2021;70-80+;590;50;208;0;848;60;13;50;0;123;94;22;65;0;181
18/07/2021;0-19;1423;1;3;0;1427;6;0;0;0;6;2;0;0;0;2
18/07/2021;20-39;3541;81;154;0;3776;67;1;2;0;70;32;1;0;0;33
18/07/2021;40-49;1297;124;89;0;1510;71;10;2;0;83;36;8;0;0;44
18/07/2021;50-59;591;118;191;0;900;54;8;1;0;63;56;15;5;0;76
18/07/2021;60-69;358;126;175;0;659;41;12;5;0;58;75;24;13;0;112
18/07/2021;70-80+;259;43;251;0;553;58;7;41;0;106;110;26;50;0;186
19/07/2021;0-19;1878;1;3;0;1882;9;0;0;0;9;4;0;0;0;4
19/07/2021;20-39;5763;81;179;0;6023;43;2;1;0;46;21;2;0;0;23
19/07/2021;40-49;2233;130;89;0;2452;41;7;0;0;48;35;5;0;0;40
19/07/2021;50-59;967;130;223;0;1320;46;5;6;0;57;48;16;1;0;65
19/07/2021;60-69;652;144;185;0;981;47;13;8;0;68;57;23;5;0;85
19/07/2021;70-80+;446;55;284;0;785;74;10;33;0;117;91;22;58;0;171
20/07/2021;0-19;1239;3;5;0;1247;8;0;0;0;8;0;0;0;0;0
20/07/2021;20-39;3021;82;170;0;3273;50;0;2;0;52;38;0;0;0;38
20/07/2021;40-49;1216;117;82;0;1415;51;5;1;0;57;47;7;1;0;55
20/07/2021;50-59;486;119;170;0;775;45;11;2;0;58;45;13;3;0;61
20/07/2021;60-69;317;131;169;0;617;38;9;8;0;55;62;23;9;0;94
20/07/2021;70-80+;225;53;228;0;506;71;16;38;0;125;91;14;54;0;159
21/07/2021;0-19;1460;1;4;0;1465;8;0;0;0;8;3;0;0;0;3
21/07/2021;20-39;4974;74;156;0;5204;73;2;1;0;76;24;0;1;0;25
21/07/2021;40-49;1740;143;82;0;1965;66;7;4;0;77;40;7;2;0;49
21/07/2021;50-59;866;94;187;0;1147;43;6;5;0;54;46;14;3;0;63
21/07/2021;60-69;563;99;165;0;827;51;7;8;0;66;73;11;9;0;93
21/07/2021;70-80+;462;47;219;0;728;88;14;71;0;173;103;21;54;0;178
22/07/2021;0-19;1625;2;3;0;1630;9;0;0;0;9;2;0;0;0;2
22/07/2021;20-39;5449;91;187;0;5727;70;3;1;0;74;30;0;0;0;30
22/07/2021;40-49;1836;135;111;0;2082;54;5;0;0;59;35;4;0;0;39
22/07/2021;50-59;886;112;206;0;1204;51;3;6;0;60;48;12;6;0;66
22/07/2021;60-69;575;115;161;0;851;45;11;12;0;68;51;20;8;0;79
22/07/2021;70-80+;475;53;217;0;745;55;21;40;0;116;86;24;51;0;161
23/07/2021;0-19;1697;1;2;0;1700;11;0;0;0;11;3;0;0;0;3
23/07/2021;20-39;5038;79;167;0;5284;63;2;2;0;67;27;2;1;0;30
23/07/2021;40-49;1776;143;107;0;2026;62;11;3;0;76;32;7;1;0;40
23/07/2021;50-59;876;92;196;0;1164;35;7;5;0;47;47;6;1;0;54
23/07/2021;60-69;622;108;156;0;886;59;12;10;0;81;56;15;7;0;78
23/07/2021;70-80+;524;36;243;0;803;62;15;63;0;140;100;24;38;0;162
24/07/2021;0-19;1614;4;4;0;1622;5;0;0;0;5;1;0;0;0;1
24/07/2021;20-39;4163;73;171;0;4407;49;2;2;0;53;25;1;0;0;26
24/07/2021;40-49;1484;139;123;0;1746;49;3;5;0;57;28;7;0;0;35
24/07/2021;50-59;678;104;182;0;964;36;5;5;0;46;39;9;5;0;53
24/07/2021;60-69;530;104;150;0;784;33;11;6;0;50;56;16;9;0;81
24/07/2021;70-80+;402;27;191;0;620;49;12;53;0;114;86;11;44;0;141
25/07/2021;0-19;957;0;7;0;964;9;0;0;0;9;3;0;0;0;3
25/07/2021;20-39;2208;89;146;0;2443;46;1;1;0;48;24;0;1;0;25
25/07/2021;40-49;701;120;115;0;936;34;7;4;0;45;23;6;1;0;30
25/07/2021;50-59;335;85;160;0;580;26;6;4;0;36;34;10;4;0;48
25/07/2021;60-69;240;85;117;0;442;30;8;13;0;51;32;15;6;0;53
25/07/2021;70-80+;155;39;205;0;399;58;14;40;0;112;87;20;58;0;165
26/07/2021;0-19;1245;9;5;0;1259;16;0;1;0;17;1;0;0;0;1
26/07/2021;20-39;3848;76;205;0;4129;62;1;2;0;65;26;1;0;0;27
26/07/2021;40-49;1183;176;142;0;1501;37;5;0;0;42;41;2;1;0;44
26/07/2021;50-59;512;121;223;0;856;31;5;4;0;40;34;6;6;0;46
26/07/2021;60-69;376;116;179;0;671;33;10;10;0;53;46;13;8;0;67
26/07/2021;70-80+;289;39;226;0;554;58;4;50;0;112;68;12;61;0;141
27/07/2021;0-19;1169;2;7;0;1178;13;0;0;0;13;1;0;0;0;1
27/07/2021;20-39;3660;83;169;0;3912;46;3;3;0;52;22;0;0;0;22
27/07/2021;40-49;1085;146;136;0;1367;33;5;6;0;44;27;8;1;0;36
27/07/2021;50-59;555;97;183;0;835;31;2;5;0;38;39;14;1;0;54
27/07/2021;60-69;353;89;162;0;604;40;8;10;0;58;51;10;7;0;68
27/07/2021;70-80+;307;33;160;0;500;49;6;49;0;104;99;17;52;0;168
28/07/2021;0-19;1186;7;3;0;1196;16;0;0;0;16;0;0;0;0;0
28/07/2021;20-39;3755;75;167;0;3997;49;3;0;0;52;30;0;0;0;30
28/07/2021;40-49;1222;106;109;0;1437;28;8;5;0;41;35;5;2;0;42
28/07/2021;50-59;571;76;183;0;830;31;4;5;0;40;38;8;6;0;52
28/07/2021;60-69;441;82;112;0;635;28;9;9;0;46;51;16;6;0;73
