"x","y","ymin","ymax","se","flipped_aes","PANEL","group","colour","fill","linewidth","linetype","weight","alpha"
1.81344303797468,1016.87549041607,863.258256398127,1170.49272443401,74.0461138079554,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.8413164556962,1010.48080107981,854.143054553545,1166.81854760607,75.3574470063096,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.86918987341772,1003.38094775563,844.161008250113,1162.60088726115,76.7467129355066,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.89706329113924,995.56606766184,833.334938951907,1157.79719637177,78.1981572344009,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.92493670886076,987.026298016726,821.695649515922,1152.35694651753,79.6921783750105,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.95281012658228,977.751776038583,809.280620685111,1146.22293139206,81.2059559749914,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.9806835443038,967.732638945709,796.13271376679,1139.33256412463,82.7140761286643,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.00855696202532,956.959023956397,782.298944782887,1131.61910312991,84.1891222873971,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.03643037974684,945.421068288944,767.829372277099,1123.01276430079,85.6022113554331,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.06430379746835,933.108909161643,752.776119373774,1113.44169894951,86.9234650741019,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.09217721518987,920.012683792791,737.192532806795,1102.83283477879,88.1224153841722,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.12005063291139,906.122529400682,721.132468204617,1091.11259059675,89.1683489305938,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.14792405063291,891.428583203613,704.649681574158,1078.20748483307,90.0306003775864,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.17579746835443,875.920982419877,687.797300663374,1064.04466417638,90.6788072208529,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.20367088607595,859.58986426777,670.627345377781,1048.55238315776,91.0831409549522,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.23154430379747,842.425365965587,653.190262224099,1031.66046970707,91.2145314793646,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.25941772151899,824.417624731624,635.53443227955,1013.3008171837,91.0449042656418,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.28729113924051,805.556777784175,617.705603597329,993.407951971021,90.5474539475998,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.31516455696203,785.832962341536,599.746184823279,971.919739859793,89.6969848100718,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.34303797468354,765.236315622002,581.694313510691,948.778317733313,88.4703598769838,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.37091139240506,743.756974843868,563.582574413127,923.931375274609,86.8471187159677,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.39878481012658,721.383685508693,545.425151185989,897.342219831397,84.8149997051648,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.4266582278481,698.063056040564,526.890656192431,869.235455888697,82.5080016637676,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.45453164556962,673.762761011963,507.801566149638,839.723955874287,79.9961124221564,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.48240506329114,648.470512432736,488.133928714659,808.807096150813,77.2849543963335,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.51027848101266,622.174022312735,467.858613719971,776.489430905499,74.3826458016187,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.53815189873418,594.861002661808,446.939398308687,742.782607014929,71.3007236499734,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.5660253164557,566.519165489804,425.330027390989,707.708303588619,68.0555606598865,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.59389873417722,537.136222806571,402.969811997463,671.302633615679,64.6704869247666,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.62177215189873,506.699886621959,379.777123235591,633.622650008328,61.1789259363281,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.64964556962025,475.197868945818,355.639883266643,594.755854624993,57.6289780951019,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.67751898734177,442.617881787995,330.401927365148,554.833836210841,54.0899944292185,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.70539240506329,408.947637158339,303.844211564072,514.051062752607,50.6616348283562,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.73326582278481,374.174847066701,275.661103268617,472.688590864784,47.4852963702541,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.76113924050633,338.287223522927,245.436230299234,431.138216746621,44.755754491845,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.78901265822785,301.27247853687,212.631993635601,389.912963438138,42.7262180246331,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.81688607594937,263.142743768653,176.629288173987,349.656199363319,41.7009538014072,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.84475949367089,223.943761262294,136.875738695678,311.011783828911,41.9682644933465,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.8726329113924,183.662482590849,93.0194263135424,274.305538868155,43.6914914131733,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.90050632911392,142.283089287479,44.9915736489574,239.574604926001,46.8961616551245,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.92837974683544,99.7598815854704,-7.06889256001195,206.588655730953,51.4932821106314,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.95625316455696,56.0732569792761,-62.8732367322347,175.019750690787,57.3342285891641,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.98412658227848,11.2814333378453,-121.991444706268,144.554311381959,64.2397889680504,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
3.012,-34.5565618670562,-184.007645825438,114.894522091326,72.037958776241,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
