poly_id,poly_name,age_group,year,attr_pop
25279,Fómeque-Cundinamarca,41-45,2020,798
25279,Fómeque-Cundinamarca,46-50,2020,746
25279,Fómeque-Cundinamarca,51-55,2020,715
25279,Fómeque-Cundinamarca,56-60,2020,696
25279,Fómeque-Cundinamarca,6-10,2020,1007
25279,Fómeque-Cundinamarca,61-65,2020,635
25279,Fómeque-Cundinamarca,66-70,2020,536
25279,Fómeque-Cundinamarca,71-75,2020,408
25279,Fómeque-Cundinamarca,76-80+,2020,595
25281,Fosca-Cundinamarca,0-5,2020,636
25281,Fosca-Cundinamarca,11-15,2020,541
25281,Fosca-Cundinamarca,16-20,2020,519
25281,Fosca-Cundinamarca,21-25,2020,430
25281,Fosca-Cundinamarca,26-30,2020,370
25281,Fosca-Cundinamarca,31-35,2020,366
25281,Fosca-Cundinamarca,36-40,2020,387
25281,Fosca-Cundinamarca,41-45,2020,369
25281,Fosca-Cundinamarca,46-50,2020,334
25281,Fosca-Cundinamarca,51-55,2020,300
25281,Fosca-Cundinamarca,56-60,2020,275
25281,Fosca-Cundinamarca,6-10,2020,530
25281,Fosca-Cundinamarca,61-65,2020,264
25281,Fosca-Cundinamarca,66-70,2020,229
25281,Fosca-Cundinamarca,71-75,2020,178
25281,Fosca-Cundinamarca,76-80+,2020,310
25286,Funza-Cundinamarca,0-5,2020,9109
25286,Funza-Cundinamarca,11-15,2020,7851
25286,Funza-Cundinamarca,16-20,2020,8596
25286,Funza-Cundinamarca,21-25,2020,9366
25286,Funza-Cundinamarca,26-30,2020,9453
25286,Funza-Cundinamarca,31-35,2020,9323
25286,Funza-Cundinamarca,36-40,2020,9090
25286,Funza-Cundinamarca,41-45,2020,7623
25286,Funza-Cundinamarca,46-50,2020,6474
25286,Funza-Cundinamarca,51-55,2020,5783
25286,Funza-Cundinamarca,56-60,2020,4785
25286,Funza-Cundinamarca,6-10,2020,7605
25286,Funza-Cundinamarca,61-65,2020,3614
25286,Funza-Cundinamarca,66-70,2020,2569
25286,Funza-Cundinamarca,71-75,2020,1699
25286,Funza-Cundinamarca,76-80+,2020,2146
25288,Fúquene-Cundinamarca,0-5,2020,533
25288,Fúquene-Cundinamarca,11-15,2020,392
25288,Fúquene-Cundinamarca,16-20,2020,401
25288,Fúquene-Cundinamarca,21-25,2020,379
25288,Fúquene-Cundinamarca,26-30,2020,369
25288,Fúquene-Cundinamarca,31-35,2020,344
25288,Fúquene-Cundinamarca,36-40,2020,334
25288,Fúquene-Cundinamarca,41-45,2020,322
25288,Fúquene-Cundinamarca,46-50,2020,319
25288,Fúquene-Cundinamarca,51-55,2020,300
25288,Fúquene-Cundinamarca,56-60,2020,260
25288,Fúquene-Cundinamarca,6-10,2020,405
25288,Fúquene-Cundinamarca,61-65,2020,227
25288,Fúquene-Cundinamarca,66-70,2020,197
25288,Fúquene-Cundinamarca,71-75,2020,157
25288,Fúquene-Cundinamarca,76-80+,2020,272
25290,Fusagasugá-Cundinamarca,0-5,2020,11269
25290,Fusagasugá-Cundinamarca,11-15,2020,10953
25290,Fusagasugá-Cundinamarca,16-20,2020,11890
25290,Fusagasugá-Cundinamarca,21-25,2020,11804
25290,Fusagasugá-Cundinamarca,26-30,2020,10729
25290,Fusagasugá-Cundinamarca,31-35,2020,10141
25290,Fusagasugá-Cundinamarca,36-40,2020,10255
25290,Fusagasugá-Cundinamarca,41-45,2020,9428
25290,Fusagasugá-Cundinamarca,46-50,2020,9015
25290,Fusagasugá-Cundinamarca,51-55,2020,9085
25290,Fusagasugá-Cundinamarca,56-60,2020,8747
25290,Fusagasugá-Cundinamarca,6-10,2020,9999
25290,Fusagasugá-Cundinamarca,61-65,2020,8095
25290,Fusagasugá-Cundinamarca,66-70,2020,7241
25290,Fusagasugá-Cundinamarca,71-75,2020,5903
25290,Fusagasugá-Cundinamarca,76-80+,2020,9589
25293,Gachalá-Cundinamarca,0-5,2020,343
25293,Gachalá-Cundinamarca,11-15,2020,331
25293,Gachalá-Cundinamarca,16-20,2020,332
25293,Gachalá-Cundinamarca,21-25,2020,288
25293,Gachalá-Cundinamarca,26-30,2020,259
25293,Gachalá-Cundinamarca,31-35,2020,254
25293,Gachalá-Cundinamarca,36-40,2020,259
25293,Gachalá-Cundinamarca,41-45,2020,252
25293,Gachalá-Cundinamarca,46-50,2020,262
25293,Gachalá-Cundinamarca,51-55,2020,274
25293,Gachalá-Cundinamarca,56-60,2020,273
25293,Gachalá-Cundinamarca,6-10,2020,307
25293,Gachalá-Cundinamarca,61-65,2020,251
25293,Gachalá-Cundinamarca,66-70,2020,217
25293,Gachalá-Cundinamarca,71-75,2020,178
25293,Gachalá-Cundinamarca,76-80+,2020,325
25295,Gachancipá-Cundinamarca,0-5,2020,2126
25295,Gachancipá-Cundinamarca,11-15,2020,1556
25295,Gachancipá-Cundinamarca,16-20,2020,1730
25295,Gachancipá-Cundinamarca,21-25,2020,2031
25295,Gachancipá-Cundinamarca,26-30,2020,1995
25295,Gachancipá-Cundinamarca,31-35,2020,1694
25295,Gachancipá-Cundinamarca,36-40,2020,1475
25295,Gachancipá-Cundinamarca,41-45,2020,1211
25295,Gachancipá-Cundinamarca,46-50,2020,1015
25295,Gachancipá-Cundinamarca,51-55,2020,880
25295,Gachancipá-Cundinamarca,56-60,2020,680
25295,Gachancipá-Cundinamarca,6-10,2020,1623
25295,Gachancipá-Cundinamarca,61-65,2020,487
25295,Gachancipá-Cundinamarca,66-70,2020,349
25295,Gachancipá-Cundinamarca,71-75,2020,221
25295,Gachancipá-Cundinamarca,76-80+,2020,303
25297,Gachetá-Cundinamarca,0-5,2020,647
25297,Gachetá-Cundinamarca,11-15,2020,623
25297,Gachetá-Cundinamarca,16-20,2020,590
25297,Gachetá-Cundinamarca,21-25,2020,525
25297,Gachetá-Cundinamarca,26-30,2020,486
25297,Gachetá-Cundinamarca,31-35,2020,489
25297,Gachetá-Cundinamarca,36-40,2020,498
25297,Gachetá-Cundinamarca,41-45,2020,480
25297,Gachetá-Cundinamarca,46-50,2020,496
25297,Gachetá-Cundinamarca,51-55,2020,552
25297,Gachetá-Cundinamarca,56-60,2020,565
25297,Gachetá-Cundinamarca,6-10,2020,583
25297,Gachetá-Cundinamarca,61-65,2020,504
25297,Gachetá-Cundinamarca,66-70,2020,427
25297,Gachetá-Cundinamarca,71-75,2020,367
25297,Gachetá-Cundinamarca,76-80+,2020,707
25299,Gama-Cundinamarca,0-5,2020,269
25299,Gama-Cundinamarca,11-15,2020,263
25299,Gama-Cundinamarca,16-20,2020,230
25299,Gama-Cundinamarca,21-25,2020,185
25299,Gama-Cundinamarca,26-30,2020,173
25299,Gama-Cundinamarca,31-35,2020,171
25299,Gama-Cundinamarca,36-40,2020,173
25299,Gama-Cundinamarca,41-45,2020,161
25299,Gama-Cundinamarca,46-50,2020,172
25299,Gama-Cundinamarca,51-55,2020,199
25299,Gama-Cundinamarca,56-60,2020,208
25299,Gama-Cundinamarca,6-10,2020,245
25299,Gama-Cundinamarca,61-65,2020,195
25299,Gama-Cundinamarca,66-70,2020,161
25299,Gama-Cundinamarca,71-75,2020,128
25299,Gama-Cundinamarca,76-80+,2020,281
25307,Girardot-Cundinamarca,0-5,2020,8693
25307,Girardot-Cundinamarca,11-15,2020,7341
25307,Girardot-Cundinamarca,16-20,2020,8009
25307,Girardot-Cundinamarca,21-25,2020,8595
25307,Girardot-Cundinamarca,26-30,2020,8320
25307,Girardot-Cundinamarca,31-35,2020,7914
25307,Girardot-Cundinamarca,36-40,2020,7730
25307,Girardot-Cundinamarca,41-45,2020,7040
25307,Girardot-Cundinamarca,46-50,2020,7012
25307,Girardot-Cundinamarca,51-55,2020,7210
25307,Girardot-Cundinamarca,56-60,2020,6743
25307,Girardot-Cundinamarca,6-10,2020,7184
25307,Girardot-Cundinamarca,61-65,2020,5698
25307,Girardot-Cundinamarca,66-70,2020,4493
25307,Girardot-Cundinamarca,71-75,2020,3321
25307,Girardot-Cundinamarca,76-80+,2020,4489
25312,Granada-Cundinamarca,0-5,2020,836
25312,Granada-Cundinamarca,11-15,2020,690
25312,Granada-Cundinamarca,16-20,2020,664
25312,Granada-Cundinamarca,21-25,2020,632
25312,Granada-Cundinamarca,26-30,2020,609
25312,Granada-Cundinamarca,31-35,2020,589
25312,Granada-Cundinamarca,36-40,2020,546
25312,Granada-Cundinamarca,41-45,2020,456
25312,Granada-Cundinamarca,46-50,2020,447
25312,Granada-Cundinamarca,51-55,2020,460
25312,Granada-Cundinamarca,56-60,2020,396
25312,Granada-Cundinamarca,6-10,2020,686
25312,Granada-Cundinamarca,61-65,2020,303
25312,Granada-Cundinamarca,66-70,2020,228
25312,Granada-Cundinamarca,71-75,2020,155
25312,Granada-Cundinamarca,76-80+,2020,234
25317,Guachetá-Cundinamarca,0-5,2020,1822
25317,Guachetá-Cundinamarca,11-15,2020,1214
25317,Guachetá-Cundinamarca,16-20,2020,1124
25317,Guachetá-Cundinamarca,21-25,2020,1085
25317,Guachetá-Cundinamarca,26-30,2020,1101
25317,Guachetá-Cundinamarca,31-35,2020,1089
25317,Guachetá-Cundinamarca,36-40,2020,1021
25317,Guachetá-Cundinamarca,41-45,2020,852
25317,Guachetá-Cundinamarca,46-50,2020,723
25317,Guachetá-Cundinamarca,51-55,2020,679
25317,Guachetá-Cundinamarca,56-60,2020,630
25317,Guachetá-Cundinamarca,6-10,2020,1358
25317,Guachetá-Cundinamarca,61-65,2020,499
25317,Guachetá-Cundinamarca,66-70,2020,360
25317,Guachetá-Cundinamarca,71-75,2020,262
25317,Guachetá-Cundinamarca,76-80+,2020,422
25320,Guaduas-Cundinamarca,0-5,2020,2437
25320,Guaduas-Cundinamarca,11-15,2020,2153
25320,Guaduas-Cundinamarca,16-20,2020,2129
25320,Guaduas-Cundinamarca,21-25,2020,2706
25320,Guaduas-Cundinamarca,26-30,2020,2754
25320,Guaduas-Cundinamarca,31-35,2020,2449
25320,Guaduas-Cundinamarca,36-40,2020,2369
25320,Guaduas-Cundinamarca,41-45,2020,2171
25320,Guaduas-Cundinamarca,46-50,2020,2183
25320,Guaduas-Cundinamarca,51-55,2020,2159
25320,Guaduas-Cundinamarca,56-60,2020,2002
25320,Guaduas-Cundinamarca,6-10,2020,2082
25320,Guaduas-Cundinamarca,61-65,2020,1696
25320,Guaduas-Cundinamarca,66-70,2020,1362
25320,Guaduas-Cundinamarca,71-75,2020,1040
25320,Guaduas-Cundinamarca,76-80+,2020,1520
25322,Guasca-Cundinamarca,0-5,2020,1572
25322,Guasca-Cundinamarca,11-15,2020,1342
25322,Guasca-Cundinamarca,16-20,2020,1454
25322,Guasca-Cundinamarca,21-25,2020,1463
25322,Guasca-Cundinamarca,26-30,2020,1364
25322,Guasca-Cundinamarca,31-35,2020,1290
25322,Guasca-Cundinamarca,36-40,2020,1268
25322,Guasca-Cundinamarca,41-45,2020,1121
25322,Guasca-Cundinamarca,46-50,2020,1009
25322,Guasca-Cundinamarca,51-55,2020,930
25322,Guasca-Cundinamarca,56-60,2020,809
25322,Guasca-Cundinamarca,6-10,2020,1291
25322,Guasca-Cundinamarca,61-65,2020,652
25322,Guasca-Cundinamarca,66-70,2020,495
25322,Guasca-Cundinamarca,71-75,2020,340
25322,Guasca-Cundinamarca,76-80+,2020,534
25324,Guataquí-Cundinamarca,0-5,2020,203
25324,Guataquí-Cundinamarca,11-15,2020,194
25324,Guataquí-Cundinamarca,16-20,2020,205
25324,Guataquí-Cundinamarca,21-25,2020,173
25324,Guataquí-Cundinamarca,26-30,2020,141
25324,Guataquí-Cundinamarca,31-35,2020,148
25324,Guataquí-Cundinamarca,36-40,2020,174
25324,Guataquí-Cundinamarca,41-45,2020,170
25324,Guataquí-Cundinamarca,46-50,2020,148
25324,Guataquí-Cundinamarca,51-55,2020,155
25324,Guataquí-Cundinamarca,56-60,2020,183
25324,Guataquí-Cundinamarca,6-10,2020,177
25324,Guataquí-Cundinamarca,61-65,2020,197
25324,Guataquí-Cundinamarca,66-70,2020,163
25324,Guataquí-Cundinamarca,71-75,2020,127
25324,Guataquí-Cundinamarca,76-80+,2020,214
25326,Guatavita-Cundinamarca,0-5,2020,652
25326,Guatavita-Cundinamarca,11-15,2020,520
25326,Guatavita-Cundinamarca,16-20,2020,535
25326,Guatavita-Cundinamarca,21-25,2020,529
25326,Guatavita-Cundinamarca,26-30,2020,482
25326,Guatavita-Cundinamarca,31-35,2020,442
25326,Guatavita-Cundinamarca,36-40,2020,443
25326,Guatavita-Cundinamarca,41-45,2020,448
25326,Guatavita-Cundinamarca,46-50,2020,453
25326,Guatavita-Cundinamarca,51-55,2020,441
25326,Guatavita-Cundinamarca,56-60,2020,398
25326,Guatavita-Cundinamarca,6-10,2020,517
25326,Guatavita-Cundinamarca,61-65,2020,317
25326,Guatavita-Cundinamarca,66-70,2020,221
25326,Guatavita-Cundinamarca,71-75,2020,155
25326,Guatavita-Cundinamarca,76-80+,2020,258
25328,Guayabal de Síquima-Cundinamarca,0-5,2020,394
25328,Guayabal de Síquima-Cundinamarca,11-15,2020,347
25328,Guayabal de Síquima-Cundinamarca,16-20,2020,320
25328,Guayabal de Síquima-Cundinamarca,21-25,2020,288
25328,Guayabal de Síquima-Cundinamarca,26-30,2020,263
25328,Guayabal de Síquima-Cundinamarca,31-35,2020,247
25328,Guayabal de Síquima-Cundinamarca,36-40,2020,259
25328,Guayabal de Síquima-Cundinamarca,41-45,2020,262
25328,Guayabal de Síquima-Cundinamarca,46-50,2020,275
25328,Guayabal de Síquima-Cundinamarca,51-55,2020,321
25328,Guayabal de Síquima-Cundinamarca,56-60,2020,334
25328,Guayabal de Síquima-Cundinamarca,6-10,2020,338
25328,Guayabal de Síquima-Cundinamarca,61-65,2020,300
25328,Guayabal de Síquima-Cundinamarca,66-70,2020,269
25328,Guayabal de Síquima-Cundinamarca,71-75,2020,207
25328,Guayabal de Síquima-Cundinamarca,76-80+,2020,319
25335,Guayabetal-Cundinamarca,0-5,2020,915
25335,Guayabetal-Cundinamarca,11-15,2020,524
25335,Guayabetal-Cundinamarca,16-20,2020,548
25335,Guayabetal-Cundinamarca,21-25,2020,606
25335,Guayabetal-Cundinamarca,26-30,2020,609
25335,Guayabetal-Cundinamarca,31-35,2020,515
25335,Guayabetal-Cundinamarca,36-40,2020,435
25335,Guayabetal-Cundinamarca,41-45,2020,382
25335,Guayabetal-Cundinamarca,46-50,2020,349
25335,Guayabetal-Cundinamarca,51-55,2020,307
25335,Guayabetal-Cundinamarca,56-60,2020,262
25335,Guayabetal-Cundinamarca,6-10,2020,616
25335,Guayabetal-Cundinamarca,61-65,2020,212
25335,Guayabetal-Cundinamarca,66-70,2020,162
25335,Guayabetal-Cundinamarca,71-75,2020,122
25335,Guayabetal-Cundinamarca,76-80+,2020,180
25339,Gutiérrez-Cundinamarca,0-5,2020,391
25339,Gutiérrez-Cundinamarca,11-15,2020,296
25339,Gutiérrez-Cundinamarca,16-20,2020,322
25339,Gutiérrez-Cundinamarca,21-25,2020,317
25339,Gutiérrez-Cundinamarca,26-30,2020,276
25339,Gutiérrez-Cundinamarca,31-35,2020,245
25339,Gutiérrez-Cundinamarca,36-40,2020,242
25339,Gutiérrez-Cundinamarca,41-45,2020,219
25339,Gutiérrez-Cundinamarca,46-50,2020,183
25339,Gutiérrez-Cundinamarca,51-55,2020,168
25339,Gutiérrez-Cundinamarca,56-60,2020,158
25339,Gutiérrez-Cundinamarca,6-10,2020,299
25339,Gutiérrez-Cundinamarca,61-65,2020,146
25339,Gutiérrez-Cundinamarca,66-70,2020,112
25339,Gutiérrez-Cundinamarca,71-75,2020,77
25339,Gutiérrez-Cundinamarca,76-80+,2020,116
25368,Jerusalén-Cundinamarca,0-5,2020,213
25368,Jerusalén-Cundinamarca,11-15,2020,151
25368,Jerusalén-Cundinamarca,16-20,2020,136
25368,Jerusalén-Cundinamarca,21-25,2020,114
25368,Jerusalén-Cundinamarca,26-30,2020,117
25368,Jerusalén-Cundinamarca,31-35,2020,128
25368,Jerusalén-Cundinamarca,36-40,2020,146
25368,Jerusalén-Cundinamarca,41-45,2020,141
25368,Jerusalén-Cundinamarca,46-50,2020,133
25368,Jerusalén-Cundinamarca,51-55,2020,143
25368,Jerusalén-Cundinamarca,56-60,2020,147
25368,Jerusalén-Cundinamarca,6-10,2020,162
25368,Jerusalén-Cundinamarca,61-65,2020,160
25368,Jerusalén-Cundinamarca,66-70,2020,151
25368,Jerusalén-Cundinamarca,71-75,2020,111
25368,Jerusalén-Cundinamarca,76-80+,2020,162
25372,Junín-Cundinamarca,0-5,2020,406
25372,Junín-Cundinamarca,11-15,2020,452
25372,Junín-Cundinamarca,16-20,2020,450
25372,Junín-Cundinamarca,21-25,2020,380
25372,Junín-Cundinamarca,26-30,2020,318
25372,Junín-Cundinamarca,31-35,2020,300
25372,Junín-Cundinamarca,36-40,2020,325
25372,Junín-Cundinamarca,41-45,2020,348
25372,Junín-Cundinamarca,46-50,2020,373
25372,Junín-Cundinamarca,51-55,2020,401
25372,Junín-Cundinamarca,56-60,2020,418
25372,Junín-Cundinamarca,6-10,2020,396
25372,Junín-Cundinamarca,61-65,2020,400
25372,Junín-Cundinamarca,66-70,2020,344
25372,Junín-Cundinamarca,71-75,2020,264
25372,Junín-Cundinamarca,76-80+,2020,499
25377,La Calera-Cundinamarca,0-5,2020,2636
25377,La Calera-Cundinamarca,11-15,2020,2358
25377,La Calera-Cundinamarca,16-20,2020,2521
25377,La Calera-Cundinamarca,21-25,2020,2618
25377,La Calera-Cundinamarca,26-30,2020,2568
25377,La Calera-Cundinamarca,31-35,2020,2576
25377,La Calera-Cundinamarca,36-40,2020,2654
25377,La Calera-Cundinamarca,41-45,2020,2413
25377,La Calera-Cundinamarca,46-50,2020,2233
25377,La Calera-Cundinamarca,51-55,2020,2158
25377,La Calera-Cundinamarca,56-60,2020,1916
25377,La Calera-Cundinamarca,6-10,2020,2225
25377,La Calera-Cundinamarca,61-65,2020,1467
25377,La Calera-Cundinamarca,66-70,2020,988
25377,La Calera-Cundinamarca,71-75,2020,646
25377,La Calera-Cundinamarca,76-80+,2020,940
25386,La Mesa-Cundinamarca,0-5,2020,2876
25386,La Mesa-Cundinamarca,11-15,2020,2445
25386,La Mesa-Cundinamarca,16-20,2020,2424
25386,La Mesa-Cundinamarca,21-25,2020,2388
25386,La Mesa-Cundinamarca,26-30,2020,2354
25386,La Mesa-Cundinamarca,31-35,2020,2299
25386,La Mesa-Cundinamarca,36-40,2020,2277
25386,La Mesa-Cundinamarca,41-45,2020,2099
25386,La Mesa-Cundinamarca,46-50,2020,2091
25386,La Mesa-Cundinamarca,51-55,2020,2256
25386,La Mesa-Cundinamarca,56-60,2020,2311
25386,La Mesa-Cundinamarca,6-10,2020,2404
25386,La Mesa-Cundinamarca,61-65,2020,2153
25386,La Mesa-Cundinamarca,66-70,2020,1849
25386,La Mesa-Cundinamarca,71-75,2020,1489
25386,La Mesa-Cundinamarca,76-80+,2020,2414
25394,La Palma-Cundinamarca,0-5,2020,686
25394,La Palma-Cundinamarca,11-15,2020,674
25394,La Palma-Cundinamarca,16-20,2020,596
25394,La Palma-Cundinamarca,21-25,2020,493
25394,La Palma-Cundinamarca,26-30,2020,469
25394,La Palma-Cundinamarca,31-35,2020,470
25394,La Palma-Cundinamarca,36-40,2020,522
25394,La Palma-Cundinamarca,41-45,2020,575
25394,La Palma-Cundinamarca,46-50,2020,642
25394,La Palma-Cundinamarca,51-55,2020,732
25394,La Palma-Cundinamarca,56-60,2020,797
25394,La Palma-Cundinamarca,6-10,2020,634
25394,La Palma-Cundinamarca,61-65,2020,759
25394,La Palma-Cundinamarca,66-70,2020,600
25394,La Palma-Cundinamarca,71-75,2020,435
25394,La Palma-Cundinamarca,76-80+,2020,726
25398,La Peña-Cundinamarca,0-5,2020,415
25398,La Peña-Cundinamarca,11-15,2020,428
25398,La Peña-Cundinamarca,16-20,2020,406
25398,La Peña-Cundinamarca,21-25,2020,322
25398,La Peña-Cundinamarca,26-30,2020,276
25398,La Peña-Cundinamarca,31-35,2020,284
25398,La Peña-Cundinamarca,36-40,2020,326
25398,La Peña-Cundinamarca,41-45,2020,384
25398,La Peña-Cundinamarca,46-50,2020,416
25398,La Peña-Cundinamarca,51-55,2020,428
25398,La Peña-Cundinamarca,56-60,2020,432
25398,La Peña-Cundinamarca,6-10,2020,389
25398,La Peña-Cundinamarca,61-65,2020,428
25398,La Peña-Cundinamarca,66-70,2020,389
25398,La Peña-Cundinamarca,71-75,2020,313
25398,La Peña-Cundinamarca,76-80+,2020,459
25402,La Vega-Cundinamarca,0-5,2020,1664
25402,La Vega-Cundinamarca,11-15,2020,1394
25402,La Vega-Cundinamarca,16-20,2020,1349
25402,La Vega-Cundinamarca,21-25,2020,1285
25402,La Vega-Cundinamarca,26-30,2020,1217
25402,La Vega-Cundinamarca,31-35,2020,1196
25402,La Vega-Cundinamarca,36-40,2020,1210
25402,La Vega-Cundinamarca,41-45,2020,1134
25402,La Vega-Cundinamarca,46-50,2020,1135
25402,La Vega-Cundinamarca,51-55,2020,1148
25402,La Vega-Cundinamarca,56-60,2020,1065
25402,La Vega-Cundinamarca,6-10,2020,1383
25402,La Vega-Cundinamarca,61-65,2020,951
25402,La Vega-Cundinamarca,66-70,2020,825
25402,La Vega-Cundinamarca,71-75,2020,647
25402,La Vega-Cundinamarca,76-80+,2020,1039
25407,Lenguazaque-Cundinamarca,0-5,2020,1395
25407,Lenguazaque-Cundinamarca,11-15,2020,900
25407,Lenguazaque-Cundinamarca,16-20,2020,837
25407,Lenguazaque-Cundinamarca,21-25,2020,840
25407,Lenguazaque-Cundinamarca,26-30,2020,835
25407,Lenguazaque-Cundinamarca,31-35,2020,771
25407,Lenguazaque-Cundinamarca,36-40,2020,723
25407,Lenguazaque-Cundinamarca,41-45,2020,664
25407,Lenguazaque-Cundinamarca,46-50,2020,609
25407,Lenguazaque-Cundinamarca,51-55,2020,563
25407,Lenguazaque-Cundinamarca,56-60,2020,484
25407,Lenguazaque-Cundinamarca,6-10,2020,1013
25407,Lenguazaque-Cundinamarca,61-65,2020,372
25407,Lenguazaque-Cundinamarca,66-70,2020,276
25407,Lenguazaque-Cundinamarca,71-75,2020,201
25407,Lenguazaque-Cundinamarca,76-80+,2020,311
25426,Machetá-Cundinamarca,0-5,2020,404
25426,Machetá-Cundinamarca,11-15,2020,467
25426,Machetá-Cundinamarca,16-20,2020,451
25426,Machetá-Cundinamarca,21-25,2020,387
25426,Machetá-Cundinamarca,26-30,2020,345
25426,Machetá-Cundinamarca,31-35,2020,363
25426,Machetá-Cundinamarca,36-40,2020,426
25426,Machetá-Cundinamarca,41-45,2020,439
25426,Machetá-Cundinamarca,46-50,2020,423
25426,Machetá-Cundinamarca,51-55,2020,400
25426,Machetá-Cundinamarca,56-60,2020,392
25426,Machetá-Cundinamarca,6-10,2020,404
25426,Machetá-Cundinamarca,61-65,2020,375
25426,Machetá-Cundinamarca,66-70,2020,323
25426,Machetá-Cundinamarca,71-75,2020,260
25426,Machetá-Cundinamarca,76-80+,2020,419
25430,Madrid-Cundinamarca,0-5,2020,12610
25430,Madrid-Cundinamarca,11-15,2020,9740
25430,Madrid-Cundinamarca,16-20,2020,10582
25430,Madrid-Cundinamarca,21-25,2020,12095
25430,Madrid-Cundinamarca,26-30,2020,12684
25430,Madrid-Cundinamarca,31-35,2020,12120
25430,Madrid-Cundinamarca,36-40,2020,10944
25430,Madrid-Cundinamarca,41-45,2020,8639
25430,Madrid-Cundinamarca,46-50,2020,7004
25430,Madrid-Cundinamarca,51-55,2020,6053
25430,Madrid-Cundinamarca,56-60,2020,4955
25430,Madrid-Cundinamarca,6-10,2020,9974
25430,Madrid-Cundinamarca,61-65,2020,3672
25430,Madrid-Cundinamarca,66-70,2020,2512
25430,Madrid-Cundinamarca,71-75,2020,1609
25430,Madrid-Cundinamarca,76-80+,2020,1945
25436,Manta-Cundinamarca,0-5,2020,241
25436,Manta-Cundinamarca,11-15,2020,236
25436,Manta-Cundinamarca,16-20,2020,235
25436,Manta-Cundinamarca,21-25,2020,193
25436,Manta-Cundinamarca,26-30,2020,173
25436,Manta-Cundinamarca,31-35,2020,192
25436,Manta-Cundinamarca,36-40,2020,211
25436,Manta-Cundinamarca,41-45,2020,224
25436,Manta-Cundinamarca,46-50,2020,254
25436,Manta-Cundinamarca,51-55,2020,286
25436,Manta-Cundinamarca,56-60,2020,300
25436,Manta-Cundinamarca,6-10,2020,218
25436,Manta-Cundinamarca,61-65,2020,271
25436,Manta-Cundinamarca,66-70,2020,220
25436,Manta-Cundinamarca,71-75,2020,181
25436,Manta-Cundinamarca,76-80+,2020,458
25438,Medina-Cundinamarca,0-5,2020,867
25438,Medina-Cundinamarca,11-15,2020,740
25438,Medina-Cundinamarca,16-20,2020,665
25438,Medina-Cundinamarca,21-25,2020,579
25438,Medina-Cundinamarca,26-30,2020,548
25438,Medina-Cundinamarca,31-35,2020,537
25438,Medina-Cundinamarca,36-40,2020,531
25438,Medina-Cundinamarca,41-45,2020,488
25438,Medina-Cundinamarca,46-50,2020,455
25438,Medina-Cundinamarca,51-55,2020,453
25438,Medina-Cundinamarca,56-60,2020,408
25438,Medina-Cundinamarca,6-10,2020,741
25438,Medina-Cundinamarca,61-65,2020,351
25438,Medina-Cundinamarca,66-70,2020,289
25438,Medina-Cundinamarca,71-75,2020,215
25438,Medina-Cundinamarca,76-80+,2020,344
25473,Mosquera-Cundinamarca,0-5,2020,13916
25473,Mosquera-Cundinamarca,11-15,2020,11625
25473,Mosquera-Cundinamarca,16-20,2020,12746
25473,Mosquera-Cundinamarca,21-25,2020,14174
25473,Mosquera-Cundinamarca,26-30,2020,14323
25473,Mosquera-Cundinamarca,31-35,2020,13620
25473,Mosquera-Cundinamarca,36-40,2020,12826
25473,Mosquera-Cundinamarca,41-45,2020,10840
25473,Mosquera-Cundinamarca,46-50,2020,9399
25473,Mosquera-Cundinamarca,51-55,2020,8131
25473,Mosquera-Cundinamarca,56-60,2020,6228
25473,Mosquera-Cundinamarca,6-10,2020,11436
25473,Mosquera-Cundinamarca,61-65,2020,4338
25473,Mosquera-Cundinamarca,66-70,2020,2954
25473,Mosquera-Cundinamarca,71-75,2020,1931
25473,Mosquera-Cundinamarca,76-80+,2020,2178
25483,Nariño-Cundinamarca,0-5,2020,187
25483,Nariño-Cundinamarca,11-15,2020,165
25483,Nariño-Cundinamarca,16-20,2020,191
25483,Nariño-Cundinamarca,21-25,2020,167
25483,Nariño-Cundinamarca,26-30,2020,154
25483,Nariño-Cundinamarca,31-35,2020,152
25483,Nariño-Cundinamarca,36-40,2020,152
25483,Nariño-Cundinamarca,41-45,2020,158
25483,Nariño-Cundinamarca,46-50,2020,159
25483,Nariño-Cundinamarca,51-55,2020,155
25483,Nariño-Cundinamarca,56-60,2020,160
25483,Nariño-Cundinamarca,6-10,2020,153
25483,Nariño-Cundinamarca,61-65,2020,151
25483,Nariño-Cundinamarca,66-70,2020,127
25483,Nariño-Cundinamarca,71-75,2020,99
25483,Nariño-Cundinamarca,76-80+,2020,134
25486,Nemocón-Cundinamarca,0-5,2020,1831
25486,Nemocón-Cundinamarca,11-15,2020,1228
25486,Nemocón-Cundinamarca,16-20,2020,1279
25486,Nemocón-Cundinamarca,21-25,2020,1327
25486,Nemocón-Cundinamarca,26-30,2020,1229
25486,Nemocón-Cundinamarca,31-35,2020,1077
25486,Nemocón-Cundinamarca,36-40,2020,990
25486,Nemocón-Cundinamarca,41-45,2020,863
25486,Nemocón-Cundinamarca,46-50,2020,766
25486,Nemocón-Cundinamarca,51-55,2020,721
25486,Nemocón-Cundinamarca,56-60,2020,600
25486,Nemocón-Cundinamarca,6-10,2020,1331
25486,Nemocón-Cundinamarca,61-65,2020,435
